time,Hips.x,Hips.y,Hips.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb.x,LeftHandThumb.y,LeftHandThumb.z,L_Wrist_End.x,L_Wrist_End.y,L_Wrist_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb.x,RightHandThumb.y,RightHandThumb.z,R_Wrist_End.x,R_Wrist_End.y,R_Wrist_End.z
   0.00000,   1.14730,  32.80290,   1.71580,   4.74911,  32.62628,   2.27692,   6.48903,  17.01729,   2.34139,   8.38799,   1.97235,  -0.44773,   8.01160,   0.80422,   5.35641,  -2.45451,  32.97952,   1.15468,  -3.30703,  17.29937,   1.43458,  -3.58258,   1.99725,  -0.43742,  -5.01859,   1.80809,   5.31552,   1.14899,  32.84220,   1.71735,   1.85988,  43.06200,   1.43839,   2.02913,  50.78002,   2.72811,   2.33080,  57.47733,   4.39059,   2.02913,  50.78002,   2.72811,   8.69808,  51.18014,   2.10247,   9.60921,  40.27652,   1.86536,   9.74961,  31.84211,   3.06247,   9.74961,  31.84211,   3.06247,   8.47793,  28.13965,   3.48033,   2.02913,  50.78002,   2.72811,  -3.96483,  51.37562,  -0.22897,  -6.02839,  40.63290,  -0.56213,  -7.63982,  32.35597,   0.65762,  -7.63982,  32.35597,   0.65762,  -7.36253,  27.08695,   1.77675
   0.00833,   1.12010,  32.80270,   1.70490,   4.72312,  32.62715,   2.25853,   6.47687,  17.01976,   2.33637,   8.39077,   1.97554,  -0.44641,   8.00967,   0.80721,   5.35738,  -2.48292,  32.97825,   1.15127,  -3.32395,  17.29829,   1.47311,  -3.57763,   2.00085,  -0.43981,  -5.01022,   1.82455,   5.31439,   1.12178,  32.84200,   1.70643,   1.83360,  43.06187,   1.43249,   2.00526,  50.77721,   2.73789,   2.33139,  57.46999,   4.41392,   2.00526,  50.77721,   2.73789,   8.67277,  51.18447,   2.10150,   9.57096,  40.28118,   1.80687,   9.63436,  31.85898,   3.09320,   9.63436,  31.85898,   3.09320,   8.51730,  28.11506,   3.57822,   2.00526,  50.77721,   2.73789,  -4.00183,  51.36280,  -0.19441,  -5.90932,  40.59268,  -0.57044,  -7.37653,  32.29174,   0.66804,  -7.37653,  32.29174,   0.66804,  -6.90172,  27.02563,   1.73317
   0.01667,   1.09470,  32.80040,   1.68900,   4.69973,  32.62542,   2.22955,   6.46289,  17.01930,   2.34166,   8.38476,   1.97704,  -0.44618,   8.00682,   0.80901,   5.35788,  -2.51033,  32.97538,   1.14845,  -3.34123,  17.29588,   1.51588,  -3.57426,   2.00399,  -0.44348,  -4.99845,   1.84157,   5.31322,   1.09638,  32.83971,   1.69050,   1.80778,  43.05976,   1.42242,   1.97997,  50.77200,   2.74589,   2.31998,  57.45858,   4.44377,   1.97997,  50.77200,   2.74589,   8.64501,  51.18810,   2.08966,   9.56630,  40.28745,   1.76966,   9.60682,  31.87683,   3.13050,   9.60682,  31.87683,   3.13050,   8.63223,  28.10380,   3.69123,   1.97997,  50.77200,   2.74589,  -4.03897,  51.35247,  -0.16305,  -5.82551,  40.56194,  -0.54779,  -7.17876,  32.23917,   0.67376,  -7.17876,  32.23917,   0.67376,  -6.48691,  26.98766,   1.69107
   0.02500,   1.07090,  32.79760,   1.68170,   4.67702,  32.62380,   2.21533,   6.44934,  17.01882,   2.34010,   8.38275,   1.97798,  -0.44746,   8.00362,   0.81765,   5.35806,  -2.53522,  32.97140,   1.14807,  -3.35328,  17.29192,   1.54416,  -3.56698,   2.00371,  -0.44593,  -4.98479,   1.85816,   5.31279,   1.07257,  32.83691,   1.68319,   1.78189,  43.05725,   1.42064,   1.95220,  50.76672,   2.76038,   2.30859,  57.44656,   4.48127,   1.95220,  50.76672,   2.76038,   8.61499,  51.19266,   2.08784,   9.60167,  40.29856,   1.74078,   9.64374,  31.90198,   3.18570,   9.64374,  31.90198,   3.18570,   8.78082,  28.10808,   3.78706,   1.95220,  50.76672,   2.76038,  -4.07564,  51.34201,  -0.13110,  -5.78264,  40.53965,  -0.54396,  -7.06533,  32.20805,   0.69348,  -7.06533,  32.20805,   0.69348,  -6.22492,  26.96247,   1.62594
   0.03333,   1.05220,  32.79760,   1.66750,   4.66007,  32.62528,   2.18966,   6.43985,  17.02145,   2.34825,   8.37731,   1.98320,  -0.45042,   8.00134,   0.82575,   5.35589,  -2.55567,  32.96992,   1.14534,  -3.36608,  17.29115,   1.58282,  -3.55947,   2.00854,  -0.45188,  -4.97480,   1.87601,   5.30776,   1.05386,  32.83691,   1.66898,   1.75635,  43.05802,   1.41819,   1.92193,  50.76369,   2.78021,   2.29702,  57.43884,   4.51525,   1.92193,  50.76369,   2.78021,   8.58255,  51.18643,   2.08456,   9.67406,  40.30313,   1.71345,   9.73556,  31.92352,   3.25308,   9.73556,  31.92352,   3.25308,   8.92970,  28.12297,   3.89054,   1.92193,  50.76369,   2.78021,  -4.11306,  51.33614,  -0.09688,  -5.79003,  40.53042,  -0.54368,  -7.05024,  32.19525,   0.69280,  -7.05024,  32.19525,   0.69280,  -6.15510,  26.95244,   1.58924
   0.04167,   1.04080,  32.79560,   1.65790,   4.64991,  32.62527,   2.17209,   6.43111,  17.02182,   2.35051,   8.36979,   1.98458,  -0.45273,   7.99677,   0.83351,   5.35504,  -2.56831,  32.96593,   1.14371,  -3.37575,  17.28785,   1.61063,  -3.55810,   2.00945,  -0.45645,  -4.96511,   1.90008,   5.30571,   1.04244,  32.83491,   1.65942,   1.73084,  43.05750,   1.43132,   1.88582,  50.76076,   2.80818,   2.28166,  57.43070,   4.55857,   1.88582,  50.76076,   2.80818,   8.54364,  51.18022,   2.08434,   9.77870,  40.31336,   1.68283,   9.84595,  31.95395,   3.32842,   9.84595,  31.95395,   3.32842,   9.05603,  28.15632,   4.00218,   1.88582,  50.76076,   2.80818,  -4.15541,  51.33406,  -0.05564,  -5.84324,  40.53291,  -0.56719,  -7.12227,  32.20402,   0.69208,  -7.12227,  32.20402,   0.69208,  -6.22090,  26.96026,   1.57662
   0.05000,   1.02380,  32.79580,   1.64660,   4.63369,  32.62682,   2.15576,   6.42241,  17.02437,   2.34552,   8.36665,   1.98743,  -0.45556,   7.99058,   0.84879,   5.35446,  -2.58609,  32.96478,   1.13744,  -3.38698,  17.28757,   1.64326,  -3.55639,   2.01403,  -0.46047,  -4.95464,   1.92814,   5.30423,   1.02542,  32.83511,   1.64818,   1.70535,  43.05861,   1.43563,   1.85351,  50.75887,   2.82988,   2.26343,  57.42118,   4.60590,   1.85351,  50.75887,   2.82988,   8.50784,  51.17523,   2.07283,   9.89938,  40.32743,   1.66781,   9.97803,  31.98885,   3.41538,   9.97803,  31.98885,   3.41538,   9.15879,  28.20070,   4.10728,   1.85351,  50.75887,   2.82988,  -4.19948,  51.33054,  -0.00930,  -5.93007,  40.53948,  -0.58663,  -7.24917,  32.21868,   0.68472,  -7.24917,  32.21868,   0.68472,  -6.41711,  26.97497,   1.63503
   0.05833,   1.00500,  32.79410,   1.63420,   4.61577,  32.62614,   2.13742,   6.41653,  17.02528,   2.34400,   8.36209,   1.98821,  -0.45543,   7.98427,   0.85825,   5.35617,  -2.60577,  32.96206,   1.13098,  -3.39626,  17.28591,   1.68364,  -3.55158,   2.01833,  -0.46402,  -4.93965,   1.94852,   5.30335,   1.00659,  32.83340,   1.63588,   1.67745,  43.05786,   1.44143,   1.81937,  50.75454,   2.85596,   2.24620,  57.40622,   4.66751,   1.81937,  50.75454,   2.85596,   8.46889,  51.16066,   2.05259,  10.05119,  40.33941,   1.63760,  10.10803,  32.02634,   3.50355,  10.10803,  32.02634,   3.50355,   9.25544,  28.25028,   4.22079,   1.81937,  50.75454,   2.85596,  -4.24093,  51.33263,   0.03371,  -6.03981,  40.55501,  -0.58453,  -7.41408,  32.24196,   0.67911,  -7.41408,  32.24196,   0.67911,  -6.68087,  26.99707,   1.70156
   0.06666,   0.98540,  32.79260,   1.62840,   4.59713,  32.62606,   2.12510,   6.41202,  17.02702,   2.34554,   8.36302,   1.99118,  -0.45663,   7.97798,   0.87514,   5.35718,  -2.62633,  32.95914,   1.13170,  -3.40610,  17.28363,   1.71689,  -3.54532,   2.02074,  -0.46490,  -4.91986,   1.96628,   5.30588,   0.98698,  32.83190,   1.63010,   1.65488,  43.05668,   1.44255,   1.79476,  50.74835,   2.88431,   2.22115,  57.39303,   4.72147,   1.79476,  50.74835,   2.88431,   8.44282,  51.15612,   2.06980,  10.17098,  40.35700,   1.66021,  10.26885,  32.06449,   3.61387,  10.26885,  32.06449,   3.61387,   9.39122,  28.29419,   4.33121,   1.79476,  50.74835,   2.88431,  -4.27926,  51.32812,   0.09205,  -6.17146,  40.57005,  -0.58528,  -7.60838,  32.26849,   0.68419,  -7.60838,  32.26849,   0.68419,  -6.97777,  27.01691,   1.74018
   0.07500,   0.97720,  32.79050,   1.61290,   4.59089,  32.62725,   2.09626,   6.40913,  17.02873,   2.32518,   8.36712,   1.99004,  -0.45684,   7.97342,   0.88669,   5.35882,  -2.63649,  32.95375,   1.12954,  -3.41185,  17.27895,   1.73900,  -3.54799,   2.01937,  -0.46602,  -4.90440,   1.97939,   5.30917,   0.97873,  32.82980,   1.61476,   1.63045,  43.05606,   1.45283,   1.76210,  50.74355,   2.91741,   2.20071,  57.37945,   4.78320,   1.76210,  50.74355,   2.91741,   8.40506,  51.14757,   2.06047,  10.30420,  40.37581,   1.68928,  10.42055,  32.10061,   3.71402,  10.42055,  32.10061,   3.71402,   9.52154,  28.33681,   4.43900,   1.76210,  50.74355,   2.91741,  -4.32059,  51.33347,   0.14625,  -6.31917,  40.59735,  -0.57262,  -7.82584,  32.30687,   0.68833,  -7.82584,  32.30687,   0.68833,  -7.30755,  27.04475,   1.75290
   0.08333,   0.95620,  32.78810,   1.60450,   4.57150,  32.62612,   2.07615,   6.40075,  17.02928,   2.32972,   8.36621,   1.99299,  -0.45999,   7.97322,   0.89852,   5.35740,  -2.65910,  32.95008,   1.13285,  -3.42167,  17.27551,   1.76416,  -3.54444,   2.02020,  -0.47100,  -4.88912,   1.99853,   5.30703,   0.95771,  32.82739,   1.60643,   1.60649,  43.05404,   1.45745,   1.73769,  50.73632,   2.94918,   2.17547,  57.36529,   4.83965,   1.73769,  50.73632,   2.94918,   8.38087,  51.13547,   2.09159,  10.46186,  40.39826,   1.69541,  10.57892,  32.14975,   3.82625,  10.57892,  32.14975,   3.82625,   9.67051,  28.38612,   4.54031,   1.73769,  50.73632,   2.94918,  -4.35762,  51.33315,   0.20739,  -6.47900,  40.62433,  -0.56480,  -8.06898,  32.35034,   0.70217,  -8.06898,  32.35034,   0.70217,  -7.65483,  27.07614,   1.75245
   0.09166,   0.93970,  32.78530,   1.58180,   4.55747,  32.62496,   2.03469,   6.39768,  17.03024,   2.33526,   8.36722,   1.99544,  -0.45957,   7.97187,   0.90724,   5.35883,  -2.67807,  32.94564,   1.12891,  -3.42748,  17.27151,   1.78630,  -3.54330,   2.02080,  -0.48040,  -4.87736,   2.01912,   5.30013,   0.94118,  32.82459,   1.58389,   1.57889,  43.05234,   1.46596,   1.70722,  50.72923,   2.98543,   2.15831,  57.34672,   4.91260,   1.70722,  50.72923,   2.98543,   8.34500,  51.12793,   2.08685,  10.60531,  40.42565,   1.72993,  10.74054,  32.19616,   3.93207,  10.74054,  32.19616,   3.93207,   9.81753,  28.43498,   4.64027,   1.70722,  50.72923,   2.98543,  -4.39373,  51.34304,   0.25997,  -6.64702,  40.66213,  -0.52489,  -8.32391,  32.39972,   0.70510,  -8.32391,  32.39972,   0.70510,  -8.01018,  27.11550,   1.73971
   0.10000,   0.92110,  32.78310,   1.57350,   4.54052,  32.62394,   2.01344,   6.38859,  17.03075,   2.34352,   8.36378,   1.99878,  -0.46253,   7.96917,   0.91930,   5.35754,  -2.69832,  32.94226,   1.13356,  -3.43481,  17.26836,   1.81086,  -3.53645,   2.02258,  -0.48944,  -4.86360,   2.03352,   5.29267,   0.92257,  32.82239,   1.57562,   1.55699,  43.05046,   1.46885,   1.68672,  50.72068,   3.02155,   2.13331,  57.33007,   4.97738,   1.68672,  50.72068,   3.02155,   8.32538,  51.11679,   2.12835,  10.76664,  40.45500,   1.75169,  10.90858,  32.25126,   4.04747,  10.90858,  32.25126,   4.04747,   9.98248,  28.48937,   4.74782,   1.68672,  50.72068,   3.02155,  -4.43236,  51.34424,   0.33929,  -6.82282,  40.69765,  -0.50407,  -8.58844,  32.45219,   0.71536,  -8.58844,  32.45219,   0.71536,  -8.37850,  27.15784,   1.72418
   0.10833,   0.90570,  32.77960,   1.56400,   4.52788,  32.62239,   1.98136,   6.37836,  17.03034,   2.34986,   8.36096,   2.00098,  -0.46493,   7.97027,   0.92910,   5.35681,  -2.71648,  32.93681,   1.14664,  -3.44048,  17.26261,   1.83036,  -3.53338,   2.02092,  -0.49725,  -4.84667,   2.05799,   5.28792,   0.90715,  32.81888,   1.56620,   1.52683,  43.04808,   1.48293,   1.65563,  50.71285,   3.06238,   2.11701,  57.31193,   5.04933,   1.65563,  50.71285,   3.06238,   8.29328,  51.10152,   2.15846,  10.92072,  40.48384,   1.78880,  11.07464,  32.30023,   4.15460,  11.07464,  32.30023,   4.15460,  10.15705,  28.53744,   4.86126,   1.65563,  50.71285,   3.06238,  -4.47393,  51.35374,   0.40827,  -7.00402,  40.74286,  -0.47665,  -8.86237,  32.51515,   0.72476,  -8.86237,  32.51515,   0.72476,  -8.74894,  27.21285,   1.70692
   0.11666,   0.88740,  32.77580,   1.54420,   4.51195,  32.62051,   1.94113,   6.37156,  17.03079,   2.35910,   8.36076,   2.00380,  -0.46368,   7.96597,   0.93921,   5.35912,  -2.73715,  32.93109,   1.14727,  -3.44679,  17.25789,   1.86790,  -3.52642,   2.02285,  -0.50330,  -4.83017,   2.07522,   5.28390,   0.88883,  32.81508,   1.54652,   1.49480,  43.04534,   1.50248,   1.62693,  50.70363,   3.11275,   2.09954,  57.29212,   5.13194,   1.62693,  50.70363,   3.11275,   8.26030,  51.08986,   2.17696,  11.06808,  40.51750,   1.83513,  11.25256,  32.35222,   4.26130,  11.25256,  32.35222,   4.26130,  10.34250,  28.58753,   4.96763,   1.62693,  50.70363,   3.11275,  -4.51141,  51.36375,   0.48376,  -7.18852,  40.79154,  -0.43104,  -9.14211,  32.58028,   0.73121,  -9.14211,  32.58028,   0.73121,  -9.14496,  27.27324,   1.69409
   0.12499,   0.86480,  32.77030,   1.53720,   4.49093,  32.61633,   1.91999,   6.35661,  17.02863,   2.38387,   8.35020,   2.00746,  -0.46665,   7.96485,   0.94931,   5.35796,  -2.76133,  32.92427,   1.15441,  -3.45602,  17.25237,   1.91658,  -3.51929,   2.02503,  -0.50410,  -4.80684,   2.09372,   5.28656,   0.86622,  32.80957,   1.53956,   1.46681,  43.04023,   1.51808,   1.60387,  50.69157,   3.16066,   2.07559,  57.27073,   5.21025,   1.60387,  50.69157,   3.16066,   8.23662,  51.08363,   2.22289,  11.21450,  40.55793,   1.88069,  11.42541,  32.41220,   4.36961,  11.42541,  32.41220,   4.36961,  10.55271,  28.63785,   5.07149,   1.60387,  50.69157,   3.16066,  -4.54666,  51.36995,   0.56502,  -7.37617,  40.84266,  -0.40722,  -9.42671,  32.65434,   0.74986,  -9.42671,  32.65434,   0.74986,  -9.52829,  27.33961,   1.66379
   0.13333,   0.84540,  32.76450,   1.52830,   4.47341,  32.61252,   1.89368,   6.34303,  17.02673,   2.40354,   8.34240,   2.01051,  -0.46891,   7.95872,   0.96260,   5.35766,  -2.78261,  32.91648,   1.16292,  -3.46223,  17.24605,   1.96771,  -3.51129,   2.02616,  -0.49969,  -4.77854,   2.10105,   5.29536,   0.84680,  32.80377,   1.53073,   1.43464,  43.03518,   1.53940,   1.57550,  50.67937,   3.21464,   2.05693,  57.24713,   5.29826,   1.57550,  50.67937,   3.21464,   8.20672,  51.07227,   2.26645,  11.35054,  40.59462,   1.93412,  11.60060,  32.46516,   4.47213,  11.60060,  32.46516,   4.47213,  10.76901,  28.68171,   5.17491,   1.57550,  50.67937,   3.21464,  -4.58537,  51.37934,   0.64944,  -7.56696,  40.89728,  -0.35642,  -9.71870,  32.73009,   0.76573,  -9.71870,  32.73009,   0.76573,  -9.91832,  27.41157,   1.64059
   0.14166,   0.82490,  32.75900,   1.51470,   4.45451,  32.60954,   1.86493,   6.32895,  17.02607,   2.42539,   8.33593,   2.01549,  -0.47112,   7.95085,   0.97572,   5.35682,  -2.80471,  32.90846,   1.16447,  -3.47045,  17.24030,   2.02341,  -3.50555,   2.02879,  -0.49533,  -4.74709,   2.10491,   5.30528,   0.82627,  32.79827,   1.51722,   1.40265,  43.03021,   1.56784,   1.55027,  50.66689,   3.27639,   2.03853,  57.22441,   5.39046,   1.55027,  50.66689,   3.27639,   8.17880,  51.06301,   2.31085,  11.47970,  40.63336,   1.99208,  11.78469,  32.51834,   4.56998,  11.78469,  32.51834,   4.56998,  10.99221,  28.72892,   5.28568,   1.55027,  50.66689,   3.27639,  -4.62067,  51.38682,   0.74109,  -7.75557,  40.95341,  -0.30369, -10.00893,  32.80925,   0.78589, -10.00893,  32.80925,   0.78589, -10.31798,  27.48888,   1.61658
   0.14999,   0.80410,  32.75110,   1.49530,   4.43531,  32.60535,   1.83020,   6.31312,  17.02479,   2.45626,   8.32973,   2.02176,  -0.47254,   7.94226,   0.98730,   5.35618,  -2.82711,  32.89685,   1.16040,  -3.47858,  17.23181,   2.08470,  -3.49674,   2.03027,  -0.49369,  -4.71628,   2.10618,   5.31158,   0.80543,  32.79036,   1.49792,   1.36823,  43.02272,   1.59605,   1.52322,  50.65186,   3.33732,   2.02078,  57.19673,   5.48811,   1.52322,  50.65186,   3.33732,   8.14900,  51.05296,   2.35516,  11.59667,  40.67025,   2.05824,  11.96698,  32.56904,   4.67078,  11.96698,  32.56904,   4.67078,  11.22535,  28.76974,   5.38861,   1.52322,  50.65186,   3.33732,  -4.65739,  51.39206,   0.83157,  -7.94421,  41.00869,  -0.24439, -10.29806,  32.88879,   0.81330, -10.29806,  32.88879,   0.81330, -10.72452,  27.56745,   1.58362
   0.15833,   0.78290,  32.74030,   1.48360,   4.41588,  32.59829,   1.80044,   6.29313,  17.02084,   2.50118,   8.32181,   2.02887,  -0.47551,   7.93151,   0.99898,   5.35383,  -2.85008,  32.88231,   1.16676,  -3.48551,  17.22019,   2.14989,  -3.48754,   2.02964,  -0.49256,  -4.68344,   2.10662,   5.31761,   0.78420,  32.77956,   1.48631,   1.33638,  43.01208,   1.62051,   1.49802,  50.63178,   3.40204,   2.00073,  57.16458,   5.58804,   1.49802,  50.63178,   3.40204,   8.12165,  51.04320,   2.40973,  11.70494,  40.70607,   2.12856,  12.15052,  32.61585,   4.76331,  12.15052,  32.61585,   4.76331,  11.46577,  28.80845,   5.49460,   1.49802,  50.63178,   3.40204,  -4.69261,  51.39674,   0.92870,  -8.13395,  41.06769,  -0.18628, -10.59131,  32.97470,   0.84184, -10.59131,  32.97470,   0.84184, -11.12201,  27.65520,   1.55822
   0.16666,   0.76640,  32.72830,   1.46170,   4.40063,  32.59138,   1.76616,   6.26881,  17.01736,   2.56126,   8.31123,   2.03968,  -0.47731,   7.92050,   1.00747,   5.35159,  -2.86783,  32.86522,   1.15724,  -3.49096,  17.20840,   2.22857,  -3.48085,   2.03190,  -0.49342,  -4.65392,   2.10570,   5.32145,   0.76764,  32.76755,   1.46451,   1.30482,  43.00003,   1.65234,   1.47050,  50.61050,   3.47253,   1.97960,  57.13273,   5.68839,   1.47050,  50.61050,   3.47253,   8.09277,  51.02961,   2.47433,  11.80822,  40.73894,   2.20457,  12.33568,  32.65747,   4.85102,  12.33568,  32.65747,   4.85102,  11.70929,  28.84330,   5.59917,   1.47050,  50.61050,   3.47253,  -4.72912,  51.40019,   1.02968,  -8.32111,  41.12536,  -0.11083, -10.88256,  33.05964,   0.87669, -10.88256,  33.05964,   0.87669, -11.51964,  27.74484,   1.53925
   0.17499,   0.74650,  32.71110,   1.43250,   4.38222,  32.58005,   1.72132,   6.24540,  17.01153,   2.62790,   8.30517,   2.04860,  -0.47104,   7.90778,   1.00932,   5.35616,  -2.88922,  32.84215,   1.14368,  -3.49947,  17.19195,   2.31459,  -3.47259,   2.03083,  -0.49165,  -4.63223,   2.09487,   5.32602,   0.74768,  32.75034,   1.43542,   1.27159,  42.98227,   1.68162,   1.44493,  50.58113,   3.54904,   1.96153,  57.09101,   5.79921,   1.44493,  50.58113,   3.54904,   8.06333,  51.01654,   2.53233,  11.89611,  40.76832,   2.28921,  12.52649,  32.69636,   4.94217,  12.52649,  32.69636,   4.94217,  11.95438,  28.87515,   5.69782,   1.44493,  50.58113,   3.54904,  -4.76385,  51.39641,   1.13805,  -8.50809,  41.18064,  -0.04262, -11.17216,  33.14434,   0.91278, -11.17216,  33.14434,   0.91278, -11.91529,  27.83687,   1.52135
   0.18333,   0.72080,  32.69100,   1.42570,   4.35712,  32.56209,   1.70794,   6.22116,  16.99920,   2.70487,   8.30155,   2.05401,  -0.46508,   7.89325,   1.00937,   5.36040,  -2.91552,  32.81991,   1.14346,  -3.50975,  17.17676,   2.41266,  -3.46617,   2.03344,  -0.48792,  -4.61623,   2.08692,   5.33176,   0.72197,  32.73025,   1.42858,   1.24116,  42.96198,   1.69213,   1.41693,  50.54611,   3.61825,   1.94290,  57.03590,   5.92364,   1.41693,  50.54611,   3.61825,   8.03455,  50.99895,   2.60409,  11.98016,  40.79323,   2.37893,  12.71756,  32.73139,   5.03507,  12.71756,  32.73139,   5.03507,  12.20098,  28.90225,   5.79060,   1.41693,  50.54611,   3.61825,  -4.80380,  51.39307,   1.24935,  -8.69254,  41.23535,   0.03543, -11.45861,  33.22914,   0.95277, -11.45861,  33.22914,   0.95277, -12.29936,  27.93094,   1.51323
   0.19166,   0.70790,  32.66360,   1.38200,   4.34633,  32.54349,   1.63981,   6.19539,  16.98973,   2.79471,   8.29107,   2.06430,  -0.45722,   7.88323,   1.00530,   5.36570,  -2.93053,  32.78371,   1.12419,  -3.52084,  17.15147,   2.52299,  -3.45832,   2.02858,  -0.48194,  -4.60437,   2.06704,   5.33866,   0.70898,  32.70283,   1.38508,   1.20495,  42.93282,   1.74407,   1.38940,  50.50796,   3.70446,   1.92815,  56.98756,   6.03538,   1.38940,  50.50796,   3.70446,   8.00309,  50.96798,   2.66810,  12.06267,  40.80645,   2.47207,  12.90738,  32.75481,   5.12719,  12.90738,  32.75481,   5.12719,  12.45253,  28.91898,   5.88846,   1.38940,  50.50796,   3.70446,  -4.83940,  51.37915,   1.36575,  -8.87696,  41.28479,   0.10983, -11.74301,  33.31051,   0.99785, -11.74301,  33.31051,   0.99785, -12.68182,  28.02505,   1.52178
   0.19999,   0.68850,  32.62850,   1.33620,   4.32772,  32.51450,   1.58554,   6.16934,  16.97168,   2.88983,   8.28664,   2.07024,  -0.45675,   7.87804,   1.00491,   5.36496,  -2.95072,  32.74250,   1.08686,  -3.54060,  17.12670,   2.65884,  -3.45946,   2.03113,  -0.48004,  -4.60199,   2.05238,   5.34133,   0.68950,  32.66772,   1.33949,   1.17248,  42.89573,   1.76596,   1.36300,  50.45505,   3.78594,   1.90240,  56.92074,   6.15505,   1.36300,  50.45505,   3.78594,   7.97392,  50.93905,   2.74288,  12.13280,  40.81731,   2.57129,  13.09495,  32.77502,   5.21476,  13.09495,  32.77502,   5.21476,  12.70551,  28.93411,   5.98656,   1.36300,  50.45505,   3.78594,  -4.87659,  51.35799,   1.48839,  -9.05917,  41.32780,   0.19350, -12.02472,  33.38613,   1.04636, -12.02472,  33.38613,   1.04636, -13.05140,  28.11338,   1.53208
   0.20833,   0.65890,  32.58900,   1.33750,   4.29872,  32.47705,   1.57877,   6.14729,  16.94436,   2.98959,   8.28263,   2.06850,  -0.45781,   7.87872,   1.00233,   5.36408,  -2.98092,  32.70095,   1.09623,  -3.56595,  17.09889,   2.80084,  -3.45780,   2.03302,  -0.47686,  -4.60781,   2.02952,   5.34308,   0.65989,  32.62823,   1.34071,   1.13920,  42.85597,   1.77778,   1.33310,  50.39735,   3.86341,   1.88955,  56.83964,   6.29156,   1.33310,  50.39735,   3.86341,   7.94368,  50.89572,   2.82495,  12.20524,  40.81652,   2.66974,  13.28118,  32.78658,   5.30688,  13.28118,  32.78658,   5.30688,  12.95328,  28.94104,   6.08424,   1.33310,  50.39735,   3.86341,  -4.91929,  51.33041,   1.61319,  -9.24172,  41.36490,   0.27880, -12.30336,  33.45648,   1.10057, -12.30336,  33.45648,   1.10057, -13.41273,  28.19696,   1.54629
   0.21666,   0.64330,  32.53740,   1.28850,   4.28509,  32.43657,   1.50364,   6.11817,  16.92086,   3.10823,   8.27503,   2.07693,  -0.46122,   7.88676,   0.99881,   5.35953,  -2.99849,  32.63823,   1.07336,  -3.59194,  17.05885,   2.97145,  -3.46410,   2.03070,  -0.47439,  -4.62224,   2.00719,   5.34389,   0.64419,  32.57662,   1.29185,   1.10034,  42.80049,   1.83209,   1.30302,  50.33135,   3.95455,   1.87468,  56.75649,   6.42428,   1.30302,  50.33135,   3.95455,   7.91135,  50.84238,   2.90798,  12.27003,  40.80451,   2.77226,  13.46542,  32.78759,   5.39755,  13.46542,  32.78759,   5.39755,  13.20500,  28.93706,   6.17576,   1.30302,  50.33135,   3.95455,  -4.95890,  51.29283,   1.74312,  -9.41962,  41.39448,   0.36475, -12.57488,  33.52012,   1.15905, -12.57488,  33.52012,   1.15905, -13.76887,  28.27706,   1.57931
   0.22499,   0.62800,  32.47690,   1.25370,   4.27092,  32.38684,   1.45395,   6.10013,  16.89023,   3.23749,   8.26982,   2.08079,  -0.46501,   7.88001,   0.99980,   5.35510,  -3.01492,  32.56696,   1.05345,  -3.63019,  17.01525,   3.16015,  -3.46431,   2.03063,  -0.46875,  -4.63703,   1.97762,   5.34642,   0.62878,  32.51611,   1.25715,   1.06564,  42.73737,   1.85915,   1.27546,  50.24870,   4.04909,   1.84445,  56.66513,   6.54194,   1.27546,  50.24870,   4.04909,   7.88014,  50.78276,   2.99103,  12.32796,  40.78379,   2.87816,  13.64501,  32.78127,   5.48911,  13.64501,  32.78127,   5.48911,  13.45158,  28.92542,   6.26046,   1.27546,  50.24870,   4.04909,  -4.99805,  51.24570,   1.88675,  -9.59741,  41.41852,   0.45577, -12.83985,  33.57680,   1.22135, -12.83985,  33.57680,   1.22135, -14.11219,  28.35059,   1.62106
