time,Hips.x,Hips.y,Hips.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb.x,LeftHandThumb.y,LeftHandThumb.z,L_Wrist_End.x,L_Wrist_End.y,L_Wrist_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb.x,RightHandThumb.y,RightHandThumb.z,R_Wrist_End.x,R_Wrist_End.y,R_Wrist_End.z
   0.00000,  -4.33580,  32.73940,   8.20620,  -0.71838,  32.52997,   8.64148,  -0.46272,  17.23768,  12.21258,   1.24268,   2.42181,   8.29891,  -0.46623,   1.16673,  13.83955,  -7.95322,  32.94883,   7.77092,  -7.55078,  17.27849,   8.74590,  -6.60975,   2.05090,   6.51646,  -7.79732,   1.75849,  12.32150,  -4.33342,  32.77869,   8.20532,  -3.68860,  42.94527,   7.08630,  -3.53114,  50.69716,   8.15556,  -3.11002,  57.35945,   9.92905,  -3.53114,  50.69716,   8.15556,   3.12256,  50.92708,   7.31775,   6.90863,  41.09808,  10.28957,   7.51075,  41.48209,  18.77969,   7.51075,  41.48209,  18.77969,   7.11040,  43.31689,  22.23992,  -3.53114,  50.69716,   8.15556,  -9.90101,  51.12880,   6.09039, -16.16546,  42.51964,   8.62304, -18.35096,  43.12171,  16.83603, -18.35096,  43.12171,  16.83603, -19.39677,  44.25938,  22.00361
   0.00833,  -4.36830,  32.74380,   8.20160,  -0.75106,  32.53788,   8.64005,  -0.50455,  17.25457,  12.25001,   1.18152,   2.45569,   8.26433,  -0.50158,   1.17438,  13.80687,  -7.98554,  32.94972,   7.76315,  -7.55659,  17.28056,   8.74585,  -6.60273,   2.05224,   6.52690,  -7.78766,   1.74023,  12.33145,  -4.36595,  32.78309,   8.20068,  -3.72939,  42.94891,   7.07006,  -3.57208,  50.70180,   8.13209,  -3.14789,  57.36583,   9.89831,  -3.57208,  50.70180,   8.13209,   3.08355,  50.92228,   7.30717,   6.86738,  41.10896,  10.33317,   7.45545,  41.49636,  18.82412,   7.45545,  41.49636,  18.82412,   7.07586,  43.31414,  22.29565,  -3.57208,  50.70180,   8.13209,  -9.94278,  51.13930,   6.07072, -16.18731,  42.52861,   8.64697, -18.35805,  43.09580,  16.86636, -18.35805,  43.09580,  16.86636, -19.39062,  44.19318,  22.04530
   0.01667,  -4.39800,  32.74940,   8.20250,  -0.78093,  32.54831,   8.64455,  -0.54775,  17.27208,  12.28527,   1.11906,   2.49249,   8.22068,  -0.55069,   1.19956,  13.76456,  -8.01507,  32.95049,   7.76045,  -7.55927,  17.28167,   8.73634,  -6.59477,   2.05146,   6.53504,  -7.77917,   1.72729,  12.33904,  -4.39570,  32.78869,   8.20154,  -3.76976,  42.95375,   7.05816,  -3.61054,  50.70802,   8.10972,  -3.17844,  57.37290,   9.87080,  -3.61054,  50.70802,   8.10972,   3.04620,  50.92193,   7.29208,   6.81600,  41.12000,  10.37205,   7.39668,  41.49853,  18.86390,   7.39668,  41.49853,  18.86390,   7.03209,  43.29562,  22.34779,  -3.61054,  50.70802,   8.10972,  -9.98081,  51.15311,   6.04863, -16.19529,  42.53455,   8.67085, -18.36206,  43.05869,  16.89414, -18.36206,  43.05869,  16.89414, -19.38986,  44.11641,  22.08228
   0.02500,  -4.40320,  32.75790,   8.22540,  -0.78526,  32.57455,   8.66807,  -0.59296,  17.29648,  12.30342,   1.05384,   2.53506,   8.16531,  -0.60190,   1.23146,  13.71088,  -8.02114,  32.94125,   7.78273,  -7.55797,  17.27135,   8.73770,  -6.58894,   2.04083,   6.54052,  -7.76579,   1.71611,  12.34601,  -4.40108,  32.79720,   8.22431,  -3.81854,  42.96110,   7.04826,  -3.64853,  50.71593,   8.09407,  -3.20611,  57.38334,   9.84295,  -3.64853,  50.71593,   8.09407,   3.00657,  50.92158,   7.26109,   6.76072,  41.13518,  10.40880,   7.33739,  41.47770,  18.90246,   7.33739,  41.47770,  18.90246,   6.98696,  43.27048,  22.39002,  -3.64853,  50.71593,   8.09407, -10.01502,  51.16732,   6.02269, -16.20125,  42.54227,   8.68997, -18.36708,  43.00141,  16.91739, -18.36708,  43.00141,  16.91739, -19.37137,  44.03005,  22.11596
   0.03333,  -4.43310,  32.76700,   8.22970,  -0.81574,  32.58650,   8.67828,  -0.63532,  17.31303,  12.33349,   0.98580,   2.57478,   8.10365,  -0.65434,   1.25926,  13.65105,  -8.05046,  32.94750,   7.78112,  -7.56364,  17.27763,   8.72481,  -6.58383,   2.04530,   6.54503,  -7.75906,   1.71385,  12.35047,  -4.43100,  32.80630,   8.22859,  -3.85272,  42.96908,   7.04076,  -3.68195,  50.72581,   8.07223,  -3.23448,  57.39580,   9.80994,  -3.68195,  50.72581,   8.07223,   2.97510,  50.92261,   7.25282,   6.70142,  41.13734,  10.43691,   7.27670,  41.45648,  18.93158,   7.27670,  41.45648,  18.93158,   6.94322,  43.21586,  22.43776,  -3.68195,  50.72581,   8.07223, -10.05188,  51.17399,   6.01078, -16.20353,  42.53296,   8.70615, -18.36937,  42.93550,  16.93653, -18.36937,  42.93550,  16.93653, -19.35829,  43.91841,  22.14689
   0.04167,  -4.45620,  32.77410,   8.23850,  -0.83921,  32.59715,   8.69144,  -0.67973,  17.32569,  12.35601,   0.91692,   2.61018,   8.03861,  -0.71463,   1.28562,  13.58638,  -8.07319,  32.95105,   7.78556,  -7.56802,  17.28069,   8.71133,  -6.57601,   2.04683,   6.54782,  -7.75366,   1.70927,  12.35243,  -4.45414,  32.81340,   8.23737,  -3.88428,  42.97503,   7.03570,  -3.71368,  50.73387,   8.05114,  -3.26240,  57.40513,   9.78301,  -3.71368,  50.73387,   8.05114,   2.94452,  50.92770,   7.24041,   6.64087,  41.14180,  10.45729,   7.21615,  41.42521,  18.95322,   7.21615,  41.42521,  18.95322,   6.89679,  43.14451,  22.48053,  -3.71368,  50.73387,   8.05114, -10.08569,  51.18419,   5.99657, -16.20082,  42.52612,   8.72024, -18.37478,  42.85897,  16.95160, -18.37478,  42.85897,  16.95160, -19.34588,  43.78542,  22.17563
   0.05000,  -4.45700,  32.78560,   8.26720,  -0.83897,  32.62431,   8.71763,  -0.72486,  17.34540,  12.35274,   0.84282,   2.64543,   7.97225,  -0.77459,   1.30711,  13.52086,  -8.07503,  32.94689,   7.81677,  -7.57311,  17.27453,   8.70975,  -6.57493,   2.04068,   6.54902,  -7.74661,   1.70444,  12.35491,  -4.45509,  32.82490,   8.26595,  -3.92508,  42.98441,   7.02864,  -3.74724,  50.74445,   8.03371,  -3.28325,  57.41710,   9.75682,  -3.74724,  50.74445,   8.03371,   2.91130,  50.93011,   7.22383,   6.57679,  41.14381,  10.47463,   7.15592,  41.37351,  18.97193,   7.15592,  41.37351,  18.97193,   6.85665,  43.06133,  22.51617,  -3.74724,  50.74445,   8.03371, -10.11804,  51.19577,   5.97564, -16.18715,  42.51645,   8.73437, -18.37956,  42.76291,  16.96387, -18.37956,  42.76291,  16.96387, -19.33557,  43.64061,  22.19909
   0.05833,  -4.47740,  32.79390,   8.27670,  -0.85992,  32.63406,   8.73207,  -0.76546,  17.35413,  12.36342,   0.77288,   2.67522,   7.90263,  -0.83237,   1.32661,  13.45229,  -8.09488,  32.95374,   7.82133,  -7.58223,  17.28087,   8.69908,  -6.57199,   2.04568,   6.55343,  -7.74377,   1.70343,  12.35895,  -4.47550,  32.83320,   8.27544,  -3.94919,  42.99161,   7.02757,  -3.77325,  50.75379,   8.01632,  -3.31055,  57.43215,   9.71750,  -3.77325,  50.75379,   8.01632,   2.88644,  50.93576,   7.21513,   6.51045,  41.14035,  10.48498,   7.10210,  41.29645,  18.98308,   7.10210,  41.29645,  18.98308,   6.81167,  42.94197,  22.54789,  -3.77325,  50.75379,   8.01632, -10.14816,  51.19854,   5.96954, -16.17961,  42.49945,   8.74852, -18.38175,  42.62946,  16.97808, -18.38175,  42.62946,  16.97808, -19.33086,  43.48632,  22.21801
   0.06666,  -4.49350,  32.80120,   8.29270,  -0.87622,  32.64332,   8.75033,  -0.80755,  17.35738,  12.35689,   0.70449,   2.69368,   7.83746,  -0.90155,   1.33694,  13.38490,  -8.11078,  32.95908,   7.83507,  -7.59035,  17.28512,   8.68850,  -6.56859,   2.04895,   6.55528,  -7.74176,   1.70139,  12.36020,  -4.49163,  32.84051,   8.29144,  -3.97259,  42.99776,   7.03123,  -3.79965,  50.76255,   7.99978,  -3.33436,  57.44402,   9.68801,  -3.79965,  50.76255,   7.99978,   2.86028,  50.94495,   7.20068,   6.43860,  41.13900,  10.48919,   7.04451,  41.22457,  18.98729,   7.04451,  41.22457,  18.98729,   6.77604,  42.80470,  22.58327,  -3.79965,  50.76255,   7.99978, -10.17476,  51.20247,   5.95259, -16.15952,  42.47992,   8.75885, -18.38825,  42.50761,  16.98224, -18.38825,  42.50761,  16.98224, -19.34328,  43.29606,  22.23183
   0.07500,  -4.50740,  32.80840,   8.30840,  -0.89030,  32.65306,   8.76829,  -0.84644,  17.35946,  12.34263,   0.63659,   2.70888,   7.77133,  -0.96542,   1.34215,  13.31748,  -8.12450,  32.96374,   7.84851,  -7.59820,  17.28891,   8.68205,  -6.56699,   2.05201,   6.55858,  -7.74009,   1.70041,  12.36327,  -4.50555,  32.84771,   8.30714,  -3.99484,  43.00399,   7.03575,  -3.82517,  50.77110,   7.98612,  -3.35543,  57.45687,   9.65599,  -3.82517,  50.77110,   7.98612,   2.83490,  50.95360,   7.18817,   6.36506,  41.13440,  10.48919,   6.98618,  41.13558,  18.98662,   6.98618,  41.13558,  18.98662,   6.74302,  42.63724,  22.61785,  -3.82517,  50.77110,   7.98612, -10.20028,  51.20514,   5.93769, -16.13489,  42.45590,   8.76725, -18.39835,  42.37101,  16.98076, -18.39835,  42.37101,  16.98076, -19.35560,  43.08492,  22.24060
   0.08333,  -4.52030,  32.81320,   8.32590,  -0.90340,  32.66075,   8.78831,  -0.88225,  17.35700,  12.31919,   0.57079,   2.71535,   7.70983,  -1.03541,   1.33332,  13.25098,  -8.13720,  32.96565,   7.86349,  -7.60374,  17.29013,   8.67924,  -6.56490,   2.05294,   6.56163,  -7.73634,   1.69818,  12.36647,  -4.51848,  32.85251,   8.32464,  -4.01517,  43.00787,   7.04290,  -3.84811,  50.77743,   7.97341,  -3.37689,  57.46793,   9.62383,  -3.84811,  50.77743,   7.97341,   2.81199,  50.96057,   7.17588,   6.29236,  41.12662,  10.48582,   6.93210,  41.03090,  18.98133,   6.93210,  41.03090,  18.98133,   6.71179,  42.45289,  22.64594,  -3.84811,  50.77743,   7.97341, -10.22264,  51.20479,   5.92175, -16.10432,  42.42739,   8.77455, -18.40809,  42.22022,  16.97466, -18.40809,  42.22022,  16.97466, -19.38386,  42.85045,  22.24179
   0.09166,  -4.53210,  32.81470,   8.34010,  -0.91558,  32.66401,   8.80609,  -0.91326,  17.34936,  12.28944,   0.51692,   2.71933,   7.63626,  -1.10669,   1.34794,  13.17498,  -8.14862,  32.96539,   7.87411,  -7.60785,  17.28969,   8.68156,  -6.56002,   2.05524,   6.54867,  -7.71956,   1.74196,  12.35828,  -4.53030,  32.85401,   8.33885,  -4.02993,  43.00941,   7.05628,  -3.86784,  50.78091,   7.97134,  -3.39437,  57.47880,   9.59084,  -3.86784,  50.78091,   7.97134,   2.79055,  50.96793,   7.16053,   6.21993,  41.11928,  10.48000,   6.87212,  40.90323,  18.97235,   6.87212,  40.90323,  18.97235,   6.67351,  42.23491,  22.67197,  -3.86784,  50.78091,   7.97134, -10.24012,  51.20031,   5.91111, -16.07061,  42.39369,   8.77891, -18.41762,  42.04722,  16.96204, -18.41762,  42.04722,  16.96204, -19.40359,  42.59036,  22.23695
   0.10000,  -4.53960,  32.82000,   8.37110,  -0.92340,  32.67492,   8.84130,  -0.93666,  17.34392,  12.25195,   0.45572,   2.71528,   7.58297,  -1.17243,   1.31576,  13.11331,  -8.15580,  32.96508,   7.90090,  -7.61131,  17.28796,   8.67786,  -6.56106,   2.05277,   6.55150,  -7.71747,   1.73848,  12.36168,  -4.53785,  32.85931,   8.36980,  -4.04048,  43.01159,   7.06164,  -3.88616,  50.78518,   7.96020,  -3.41321,  57.48860,   9.55681,  -3.88616,  50.78518,   7.96020,   2.77273,  50.97513,   7.15423,   6.14717,  41.10680,  10.47154,   6.82028,  40.75877,  18.95788,   6.82028,  40.75877,  18.95788,   6.64737,  42.00003,  22.69009,  -3.88616,  50.78518,   7.96020, -10.25791,  51.19847,   5.89707, -16.02901,  42.35831,   8.78173, -18.42561,  41.85802,  16.94250, -18.42561,  41.85802,  16.94250, -19.43966,  42.30939,  22.22074
   0.10833,  -4.55780,  32.82210,   8.39780,  -0.94249,  32.67540,   8.87431,  -0.96042,  17.32684,  12.20501,   0.40439,   2.69631,   7.53381,  -1.23682,   1.26686,  13.05262,  -8.17311,  32.96880,   7.92129,  -7.61594,  17.29082,   8.67139,  -6.55976,   2.05491,   6.55319,  -7.71751,   1.73552,  12.36282,  -4.55603,  32.86141,   8.39645,  -4.05052,  43.01147,   7.07425,  -3.90043,  50.78795,   7.94814,  -3.43327,  57.49700,   9.52265,  -3.90043,  50.78795,   7.94814,   2.75894,  50.97933,   7.14640,   6.07120,  41.08861,  10.45969,   6.76643,  40.59999,  18.93731,   6.76643,  40.59999,  18.93731,   6.62340,  41.74047,  22.70279,  -3.90043,  50.78795,   7.94814, -10.27164,  51.19190,   5.88151, -15.98548,  42.31883,   8.77911, -18.44832,  41.65111,  16.90811, -18.44832,  41.65111,  16.90811, -19.45708,  42.00387,  22.19487
   0.11666,  -4.57120,  32.82140,   8.41880,  -0.95634,  32.67404,   8.89851,  -0.97721,  17.30919,  12.15321,   0.35449,   2.67146,   7.49502,  -1.29648,   1.19417,  12.99830,  -8.18606,  32.96876,   7.93909,  -7.61983,  17.29011,   8.66811,  -6.55949,   2.05395,   6.55376,  -7.71568,   1.73245,  12.36359,  -4.56942,  32.86071,   8.41748,  -4.06169,  43.00958,   7.08703,  -3.91273,  50.78905,   7.93407,  -3.44464,  57.50155,   9.49355,  -3.91273,  50.78905,   7.93407,   2.74770,  50.98123,   7.14139,   5.98285,  41.06453,  10.45319,   6.66904,  40.39870,  18.91947,   6.66904,  40.39870,  18.91947,   6.60977,  41.45636,  22.71128,  -3.91273,  50.78905,   7.93407, -10.28385,  51.18278,   5.86519, -15.93138,  42.27324,   8.78080, -18.44565,  41.42300,  16.87695, -18.44565,  41.42300,  16.87695, -19.50973,  41.67273,  22.15874
   0.12499,  -4.58630,  32.82510,   8.47240,  -0.97253,  32.67821,   8.96039,  -0.98623,  17.28740,  12.09009,   0.30793,   2.63434,   7.46966,  -1.34677,   1.12050,  12.96188,  -8.20007,  32.97199,   7.98441,  -7.61992,  17.29141,   8.65890,  -6.55639,   2.05420,   6.55372,  -7.71578,   1.73414,  12.36299,  -4.58450,  32.86440,   8.47093,  -4.06153,  43.00601,   7.09190,  -3.92293,  50.78695,   7.92711,  -3.46177,  57.50667,   9.45729,  -3.92293,  50.78695,   7.92711,   2.73771,  50.98327,   7.13722,   5.89963,  41.03975,  10.43934,   6.61614,  40.18417,  18.88604,   6.61614,  40.18417,  18.88604,   6.58937,  41.15398,  22.70163,  -3.92293,  50.78695,   7.92711, -10.29234,  51.17264,   5.85146, -15.87239,  42.22333,   8.77519, -18.45401,  41.17516,  16.82682, -18.45401,  41.17516,  16.82682, -19.53739,  41.32475,  22.10846
   0.13333,  -4.59940,  32.81890,   8.49670,  -0.98612,  32.67091,   8.98800,  -0.99844,  17.26011,  12.01772,   0.26047,   2.58897,   7.44518,  -1.36515,   1.06026,  12.94196,  -8.21268,  32.96689,   8.00540,  -7.62517,  17.28604,   8.66700,  -6.55755,   2.05044,   6.55225,  -7.71606,   1.73094,  12.36172,  -4.59760,  32.85820,   8.49527,  -4.07055,  42.99917,   7.11306,  -3.93177,  50.78335,   7.91747,  -3.47067,  57.50713,   9.42973,  -3.93177,  50.78335,   7.91747,   2.72961,  50.98323,   7.13473,   5.82034,  41.01303,  10.42378,   6.57288,  39.94949,  18.84368,   6.57288,  39.94949,  18.84368,   6.57032,  40.82791,  22.68143,  -3.93177,  50.78335,   7.91747, -10.29920,  51.15808,   5.83374, -15.81351,  42.17162,   8.76820, -18.47457,  40.91640,  16.76416, -18.47457,  40.91640,  16.76416, -19.56697,  40.95018,  22.04596
   0.14166,  -4.61760,  32.81710,   8.52770,  -1.00593,  32.66518,   9.02949,  -0.99786,  17.23036,  11.93443,   0.22479,   2.53295,   7.43703,  -1.35849,   1.03413,  12.95436,  -8.22927,  32.96902,   8.02591,  -7.62964,  17.28814,   8.67601,  -6.55830,   2.05421,   6.55120,  -7.71817,   1.73078,  12.36019,  -4.61575,  32.85640,   8.52626,  -4.07015,  42.99402,   7.12685,  -3.93567,  50.78041,   7.91042,  -3.47997,  57.51038,   9.39654,  -3.93567,  50.78041,   7.91042,   2.72636,  50.98557,   7.13476,   5.73991,  40.98521,  10.40380,   6.53064,  39.69826,  18.78894,   6.53064,  39.69826,  18.78894,   6.56514,  40.47979,  22.64743,  -3.93567,  50.78041,   7.91042, -10.30286,  51.13647,   5.82267, -15.75220,  42.10982,   8.75518, -18.48227,  40.64719,  16.69240, -18.48227,  40.64719,  16.69240, -19.62226,  40.55637,  21.96346
   0.14999,  -4.63790,  32.81610,   8.56030,  -1.02699,  32.65767,   9.06556,  -0.98775,  17.20059,  11.84933,   0.20639,   2.47256,   7.44541,  -1.34389,   1.01329,  12.98268,  -8.24881,  32.97453,   8.05504,  -7.63766,  17.29253,   8.66615,  -6.55759,   2.05749,   6.55375,  -7.72032,   1.73106,  12.36199,  -4.63597,  32.85539,   8.55881,  -4.06592,  42.98876,   7.13846,  -3.93855,  50.77718,   7.90282,  -3.48808,  57.51260,   9.36566,  -3.93855,  50.77718,   7.90282,   2.72463,  50.99534,   7.14066,   5.64437,  40.95749,  10.37980,   6.47970,  39.43515,  18.72107,   6.47970,  39.43515,  18.72107,   6.57302,  40.10268,  22.59994,  -3.93855,  50.77718,   7.90282, -10.30280,  51.11221,   5.80268, -15.68822,  42.04827,   8.73826, -18.48755,  40.36507,  16.60736, -18.48755,  40.36507,  16.60736, -19.68008,  40.13243,  21.86242
   0.15833,  -4.64320,  32.80790,   8.58250,  -1.03239,  32.64803,   9.08803,  -0.97075,  17.17293,  11.76937,   0.19261,   2.41436,   7.46046,  -1.33851,   0.99444,  13.01328,  -8.25401,  32.96777,   8.07697,  -7.64078,  17.28535,   8.67507,  -6.56221,   2.05147,   6.55353,  -7.72187,   1.72773,  12.36254,  -4.64126,  32.84720,   8.58105,  -4.06821,  42.98025,   7.15965,  -3.94390,  50.77114,   7.89883,  -3.49737,  57.51296,   9.33310,  -3.94390,  50.77114,   7.89883,   2.71989,  50.99212,   7.14281,   5.56620,  40.92662,  10.36142,   6.45698,  39.15463,  18.64747,   6.45698,  39.15463,  18.64747,   6.59338,  39.70112,  22.54397,  -3.94390,  50.77114,   7.89883, -10.30493,  51.08998,   5.78646, -15.62099,  41.98380,   8.71773, -18.50080,  40.06561,  16.50358, -18.50080,  40.06561,  16.50358, -19.73985,  39.69045,  21.73960
   0.16666,  -4.65560,  32.80100,   8.60000,  -1.04578,  32.63900,   9.11187,  -0.94532,  17.14142,  11.65881,   0.17741,   2.34493,   7.47087,  -1.33579,   0.97880,  13.04206,  -8.26542,  32.96300,   8.08813,  -7.64579,  17.28078,   8.68502,  -6.56378,   2.04855,   6.55337,  -7.72223,   1.72597,  12.36268,  -4.65364,  32.84030,   8.59859,  -4.06850,  42.97274,   7.17784,  -3.94577,  50.76581,   7.89400,  -3.50380,  57.51297,   9.30440,  -3.94577,  50.76581,   7.89400,   2.71936,  50.98721,   7.15004,   5.49595,  40.89147,  10.33469,   6.43480,  38.86113,  18.55590,   6.43480,  38.86113,  18.55590,   6.63004,  39.27398,  22.46633,  -3.94577,  50.76581,   7.89400, -10.30188,  51.06325,   5.76376, -15.54961,  41.91620,   8.69088, -18.50432,  39.76345,  16.38682, -18.50432,  39.76345,  16.38682, -19.80461,  39.22199,  21.59335
   0.17499,  -4.67340,  32.79630,   8.64360,  -1.06361,  32.62477,   9.15258,  -0.91203,  17.10448,  11.55463,   0.17285,   2.27666,   7.46876,  -1.33312,   0.96645,  13.05531,  -8.28319,  32.96783,   8.13462,  -7.64996,  17.28517,   8.70480,  -6.55850,   2.05642,   6.55323,  -7.72248,   1.72640,  12.36102,  -4.67133,  32.83559,   8.64214,  -4.05350,  42.96209,   7.19311,  -3.94568,  50.75685,   7.89307,  -3.50437,  57.50886,   9.28028,  -3.94568,  50.75685,   7.89307,   2.72152,  50.98095,   7.16871,   5.42938,  40.85022,  10.30099,   6.42000,  38.55627,  18.44645,   6.42000,  38.55627,  18.44645,   6.67388,  38.83012,  22.36570,  -3.94568,  50.75685,   7.89307, -10.29728,  51.03368,   5.74665, -15.47461,  41.84196,   8.65918, -18.51524,  39.45355,  16.25142, -18.51524,  39.45355,  16.25142, -19.86199,  38.73924,  21.42519
   0.18333,  -4.67930,  32.78820,   8.67180,  -1.06965,  32.61591,   9.18154,  -0.87911,  17.07614,  11.45125,   0.16884,   2.22130,   7.45489,  -1.33089,   0.95616,  13.05350,  -8.28895,  32.96049,   8.16206,  -7.65254,  17.27755,   8.72100,  -6.56307,   2.05127,   6.55098,  -7.72113,   1.72498,  12.36016,  -4.67723,  32.82749,   8.67039,  -4.05412,  42.95372,   7.22175,  -3.94547,  50.75069,   7.89656,  -3.50894,  57.51014,   9.24863,  -3.94547,  50.75069,   7.89656,   2.72222,  50.96803,   7.17461,   5.37233,  40.80944,  10.26577,   6.42392,  38.27824,  18.33295,   6.42392,  38.27824,  18.33295,   6.70359,  38.34407,  22.25945,  -3.94547,  50.75069,   7.89656, -10.29124,  51.01026,   5.73085, -15.39806,  41.77276,   8.62298, -18.52056,  39.11434,  16.09124, -18.52056,  39.11434,  16.09124, -19.93027,  38.25334,  21.22576
   0.19166,  -4.69000,  32.78270,   8.69650,  -1.08117,  32.60788,   9.21116,  -0.84700,  17.04823,  11.33593,   0.17143,   2.16678,   7.43201,  -1.32723,   0.94880,  13.04136,  -8.29883,  32.95752,   8.18184,  -7.65641,  17.27472,   8.73797,  -6.56465,   2.05124,   6.54956,  -7.72167,   1.72603,  12.35902,  -4.68790,  32.82199,   8.69512,  -4.05085,  42.94699,   7.24390,  -3.94274,  50.74592,   7.89566,  -3.51069,  57.51038,   9.22387,  -3.94274,  50.74592,   7.89566,   2.72655,  50.95864,   7.18721,   5.31225,  40.76940,  10.23170,   6.42301,  37.94464,  18.19280,   6.42301,  37.94464,  18.19280,   6.75837,  37.85991,  22.11457,  -3.94274,  50.74592,   7.89566, -10.28195,  50.98357,   5.70833, -15.31832,  41.70154,   8.58137, -18.53188,  38.78286,  15.91257, -18.53188,  38.78286,  15.91257, -19.98992,  37.73624,  20.99888
   0.19999,  -4.70920,  32.77810,   8.73210,  -1.10149,  32.59539,   9.25185,  -0.81438,  17.01618,  11.22116,   0.17797,   2.10918,   7.40910,  -1.32541,   0.94263,  13.02811,  -8.31691,  32.96081,   8.21235,  -7.66155,  17.27858,   8.76933,  -6.56604,   2.06033,   6.54669,  -7.72388,   1.72973,  12.35568,  -4.70700,  32.81738,   8.73065,  -4.03693,  42.93793,   7.26339,  -3.93752,  50.73821,   7.90036,  -3.50847,  57.50778,   9.20324,  -3.93752,  50.73821,   7.90036,   2.73360,  50.95101,   7.20938,   5.25348,  40.72727,  10.19275,   6.42890,  37.60523,  18.03261,   6.42890,  37.60523,  18.03261,   6.87916,  37.35506,  21.93577,  -3.93752,  50.73821,   7.90036, -10.27383,  50.95392,   5.70239, -15.23588,  41.61642,   8.52452, -18.54048,  38.43844,  15.70590, -18.54048,  38.43844,  15.70590, -20.03659,  37.22553,  20.74399
   0.20833,  -4.71250,  32.76910,   8.75570,  -1.10446,  32.58603,   9.27297,  -0.78577,  16.99187,  11.11494,   0.18688,   2.06089,   7.39271,  -1.32370,   0.93285,  13.01765,  -8.32054,  32.95217,   8.23843,  -7.66077,  17.27001,   8.79233,  -6.56929,   2.05488,   6.54652,  -7.72243,   1.72876,  12.35670,  -4.71031,  32.80838,   8.75430,  -4.03447,  42.92894,   7.28968,  -3.93365,  50.73072,   7.90766,  -3.50854,  57.50632,   9.18017,  -3.93365,  50.73072,   7.90766,   2.73763,  50.94318,   7.21820,   5.19935,  40.69309,  10.15942,   6.45700,  37.25143,  17.85133,   6.45700,  37.25143,  17.85133,   6.95916,  36.83915,  21.73435,  -3.93365,  50.73072,   7.90766, -10.26056,  50.93029,   5.68123, -15.14583,  41.54138,   8.46651, -18.53952,  38.08627,  15.47630, -18.53952,  38.08627,  15.47630, -20.10541,  36.71832,  20.45311
   0.21666,  -4.71170,  32.76310,   8.78410,  -1.10351,  32.57960,   9.30021,  -0.75855,  16.97140,  11.01398,   0.19720,   2.01681,   7.38325,  -1.32691,   0.92852,  13.01237,  -8.31989,  32.94660,   8.26799,  -7.65828,  17.26448,   8.82081,  -6.56817,   2.05348,   6.54648,  -7.72421,   1.73046,  12.35625,  -4.70950,  32.80238,   8.78271,  -4.02599,  42.92192,   7.31465,  -3.92692,  50.72525,   7.91308,  -3.50698,  57.50491,   9.16554,  -3.92692,  50.72525,   7.91308,   2.74510,  50.93974,   7.23136,   5.15123,  40.66313,  10.12569,   6.48983,  36.89647,  17.64981,   6.48983,  36.89647,  17.64981,   7.05969,  36.29843,  21.49917,  -3.92692,  50.72525,   7.91308, -10.24653,  50.90290,   5.66421, -15.05375,  41.45926,   8.39982, -18.53920,  37.73546,  15.22456, -18.53920,  37.73546,  15.22456, -20.17482,  36.19673,  20.12854
   0.22499,  -4.70850,  32.76270,   8.82120,  -1.09991,  32.58196,   9.33549,  -0.73394,  16.95975,  10.91175,   0.20353,   1.98133,   7.37570,  -1.32730,   0.92060,  13.00825,  -8.31709,  32.94344,   8.30691,  -7.65274,  17.26137,   8.85793,  -6.56853,   2.05590,   6.54417,  -7.72356,   1.73227,  12.35411,  -4.70633,  32.80198,   8.81975,  -4.01326,  42.91812,   7.33284,  -3.92054,  50.72246,   7.91904,  -3.49889,  57.50432,   9.15892,  -3.92054,  50.72246,   7.91904,   2.75343,  50.93721,   7.25686,   5.10829,  40.63100,  10.08738,   6.53647,  36.54215,  17.42453,   6.53647,  36.54215,  17.42453,   7.18004,  35.78969,  21.23499,  -3.92054,  50.72246,   7.91904, -10.23917,  50.87643,   5.66565, -14.95638,  41.36419,   8.31903, -18.52937,  37.39536,  14.95787, -18.52937,  37.39536,  14.95787, -20.25872,  35.67141,  19.76716
