time,Hips.x,Hips.y,Hips.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb.x,LeftHandThumb.y,LeftHandThumb.z,L_Wrist_End.x,L_Wrist_End.y,L_Wrist_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb.x,RightHandThumb.y,RightHandThumb.z,R_Wrist_End.x,R_Wrist_End.y,R_Wrist_End.z
   0.00000,  57.31630,  32.59190, -11.02800,  60.94983,  32.87924, -10.84367,  62.42442,  17.49789,  -8.03087,  64.56695,   3.43034, -13.96797,  62.99766,   0.89352,  -8.84000,  53.68277,  32.30456, -11.21233,  54.39529,  16.97261,  -7.88130,  55.51649,   3.31552, -14.94969,  55.81527,   1.76109,  -9.23229,  57.31317,  32.63114, -11.02743,  56.63130,  42.85672, -11.03558,  56.41105,  50.55142,  -9.62033,  56.99768,  57.41692,  -9.14124,  56.41105,  50.55142,  -9.62033,  62.85189,  51.42432, -11.28768,  65.88157,  41.06179, -13.08056,  67.56504,  32.71296, -12.84607,  67.56504,  32.71296, -12.84607,  67.17361,  28.79677, -12.94734,  56.41105,  50.55142,  -9.62033,  49.90839,  51.22769, -11.13182,  46.41039,  40.86110, -11.40244,  44.96917,  32.69408,  -9.44930,  44.96917,  32.69408,  -9.44930,  45.07843,  27.32645,  -8.93112
   0.00833,  57.20850,  32.02450, -10.91020,  60.84110,  32.31565, -10.71395,  62.37135,  16.96387,  -7.77227,  64.62875,   3.06229, -14.04807,  63.01442,   0.86120,  -8.78087,  53.57590,  31.73335, -11.10645,  54.32365,  16.45273,  -7.55458,  55.42679,   3.01139, -15.02778,  55.80499,   1.71567,  -9.25090,  57.20533,  32.06374, -10.90980,  56.52692,  42.28954, -10.92561,  56.31385,  49.98962,  -9.53882,  56.88448,  56.85595,  -9.05234,  56.31385,  49.98962,  -9.53882,  62.75653,  50.87284, -11.19360,  65.79218,  40.50397, -12.93908,  67.50305,  32.16036, -12.71706,  67.50305,  32.16036, -12.71706,  67.16675,  28.23903, -12.81704,  56.31385,  49.98962,  -9.53882,  49.82621,  50.69554, -11.10046,  46.19985,  40.37172, -11.30907,  44.74602,  32.24037,  -9.22111,  44.74602,  32.24037,  -9.22111,  44.77742,  26.87988,  -8.62438
   0.01667,  57.09400,  31.50060, -10.81440,  60.72562,  31.79914, -10.61119,  62.33112,  16.48219,  -7.53133,  64.66704,   2.74985, -14.14206,  62.99552,   0.83827,  -8.78052,  53.46238,  31.20206, -11.01761,  54.27281,  15.97962,  -7.23704,  55.44436,   2.76893, -15.10091,  55.81221,   1.68137,  -9.28059,  57.09076,  31.53984, -10.81412,  56.42001,  41.76615, -10.81744,  56.21538,  49.46916,  -9.44571,  56.76994,  56.33853,  -8.98427,  56.21538,  49.46916,  -9.44571,  62.65460,  50.36014, -11.10978,  65.69590,  39.98416, -12.80233,  67.43330,  31.64584, -12.58781,  67.43330,  31.64584, -12.58781,  67.16033,  27.71949, -12.68389,  56.21538,  49.46916,  -9.44571,  49.74611,  50.19702, -11.07215,  45.97408,  39.92485, -11.24383,  44.52987,  31.83271,  -9.00247,  44.52987,  31.83271,  -9.00247,  44.48123,  26.48318,  -8.31537
   0.02500,  56.97290,  31.06190, -10.75420,  60.60285,  31.38299, -10.55561,  62.27901,  16.10240,  -7.33597,  64.65244,   2.51359, -14.22411,  62.97113,   0.81736,  -8.79362,  53.34295,  30.74081, -10.95279,  54.24593,  15.58119,  -6.94743,  55.58097,   2.60742, -15.17143,  55.84739,   1.65570,  -9.32186,  56.96941,  31.10111, -10.75374,  56.30063,  41.32750, -10.71961,  56.10013,  49.02912,  -9.33950,  56.64609,  55.90158,  -8.91523,  56.10013,  49.02912,  -9.33950,  62.53180,  49.90101, -11.04241,  65.57917,  39.51503, -12.66117,  67.35137,  31.18348, -12.46965,  67.35137,  31.18348, -12.46965,  67.14239,  27.25252, -12.53196,  56.10013,  49.02912,  -9.33950,  49.65116,  49.74808, -11.04840,  45.73458,  39.52985, -11.20143,  44.32715,  31.47403,  -8.81083,  44.32715,  31.47403,  -8.81083,  44.18393,  26.14485,  -7.99155
   0.03333,  56.83410,  30.74420, -10.73230,  60.46231,  31.09262, -10.54855,  62.18810,  15.84469,  -7.20271,  64.55953,   2.36030, -14.29375,  62.95962,   0.80569,  -8.79669,  53.20589,  30.39578, -10.91605,  54.21841,  15.29350,  -6.72464,  55.81762,   2.52185, -15.21364,  55.89924,   1.64982,  -9.34617,  56.83027,  30.78336, -10.73097,  56.15459,  41.00916, -10.66873,  55.95344,  48.70306,  -9.24628,  56.51509,  55.57704,  -8.86981,  55.95344,  48.70306,  -9.24628,  62.39352,  49.50461, -10.95197,  65.44938,  39.11470, -12.52895,  67.24625,  30.78811, -12.35219,  67.24625,  30.78811, -12.35219,  67.12229,  26.85313, -12.37570,  55.95344,  48.70306,  -9.24628,  49.51194,  49.40582, -10.98974,  45.49637,  39.22654, -11.17053,  44.14878,  31.19832,  -8.65582,  44.14878,  31.19832,  -8.65582,  43.89312,  25.90819,  -7.63546
   0.04167,  56.66670,  30.57300, -10.60510,  60.29495,  30.92834, -10.43593,  62.08203,  15.68239,  -7.11336,  64.45225,   2.27821, -14.35527,  62.93096,   0.80537,  -8.81356,  53.03845,  30.21766, -10.77427,  54.16826,  15.12617,  -6.57395,  56.13157,   2.51439, -15.22403,  55.97524,   1.64285,  -9.35801,  56.66280,  30.61215, -10.60358,  55.98039,  40.83756, -10.55216,  55.79101,  48.53575,  -9.15148,  56.38749,  55.40785,  -8.79480,  55.79101,  48.53575,  -9.15148,  62.25126,  49.19647, -10.84118,  65.30795,  38.80544, -12.40913,  67.11280,  30.48067, -12.22788,  67.11280,  30.48067, -12.22788,  67.08983,  26.54376, -12.21508,  55.79101,  48.53575,  -9.15148,  49.34777,  49.16204, -10.91754,  45.26476,  39.01111, -11.16863,  43.97020,  31.01123,  -8.53839,  43.97020,  31.01123,  -8.53839,  43.63407,  25.76056,  -7.35126
   0.05000,  56.47670,  30.50160, -10.47700,  60.10509,  30.86188, -10.32190,  61.94888,  15.62382,  -6.99411,  64.33465,   2.29782, -14.37388,  62.92308,   0.79296,  -8.81177,  52.84831,  30.14132, -10.63210,  54.12868,  15.05896,  -6.44221,  56.46891,   2.58415, -15.19652,  56.06629,   1.64917,  -9.35204,  56.47275,  30.54074, -10.47548,  55.78983,  40.76624, -10.45867,  55.62120,  48.46688,  -9.06884,  56.25853,  55.33503,  -8.70689,  55.62120,  48.46688,  -9.06884,  62.09494,  49.00838, -10.74929,  65.13917,  38.60747, -12.27535,  66.95769,  30.28539, -12.10756,  66.95769,  30.28539, -12.10756,  67.01998,  26.34947, -12.03963,  55.62120,  48.46688,  -9.06884,  49.17829,  49.04107, -10.85371,  45.06869,  38.90240, -11.16005,  43.82252,  30.91466,  -8.47021,  43.82252,  30.91466,  -8.47021,  43.39318,  25.72060,  -7.08124
   0.05833,  56.23120,  30.53660, -10.28070,  59.86210,  30.87865, -10.14423,  61.78143,  15.63906,  -6.86655,  64.21980,   2.39152, -14.36939,  62.91243,   0.80032,  -8.80584,  52.60030,  30.19455, -10.41717,  54.12093,  15.09781,  -6.36153,  56.77311,   2.69531, -15.12961,  56.14471,   1.65147,  -9.32360,  56.22747,  30.57578, -10.27973,  55.57079,  40.80250, -10.38145,  55.44432,  48.50555,  -9.00052,  56.13348,  55.36836,  -8.63224,  55.44432,  48.50555,  -9.00052,  61.92642,  48.94604, -10.67826,  64.94143,  38.52726, -12.13911,  66.78325,  30.20923, -12.03780,  66.78325,  30.20923, -12.03780,  66.91893,  26.27912, -11.84872,  55.44432,  48.50555,  -9.00052,  48.99828,  49.04290, -10.78556,  44.88740,  38.90719, -11.16417,  43.69121,  30.92250,  -8.44278,  43.69121,  30.92250,  -8.44278,  43.19565,  25.78581,  -6.87412
   0.06666,  56.00260,  30.67430, -10.11930,  59.63405,  31.01487,  -9.99421,  61.59269,  15.76899,  -6.76947,  64.10222,   2.56806, -14.33076,  62.90330,   0.80376,  -8.79505,  52.37115,  30.33373, -10.24439,  54.12008,  15.22523,  -6.32689,  57.01674,   2.83809, -15.03915,  56.21516,   1.65780,  -9.28080,  55.99890,  30.71349, -10.11859,  55.33931,  40.93964, -10.25330,  55.24940,  48.65299,  -8.92814,  55.96840,  55.51328,  -8.56997,  55.24940,  48.65299,  -8.92814,  61.74052,  48.99964, -10.59298,  64.73339,  38.57060, -12.02590,  66.57425,  30.25255, -11.91033,  66.57425,  30.25255, -11.91033,  66.78759,  26.32934, -11.65951,  55.24940,  48.65299,  -8.92814,  48.80694,  49.18418, -10.72788,  44.74697,  39.02996, -11.15660,  43.56866,  31.03647,  -8.45332,  43.56866,  31.03647,  -8.45332,  43.02023,  25.95540,  -6.72882
   0.07500,  55.75670,  30.89700,  -9.96680,  59.38823,  31.24064,  -9.85291,  61.40375,  15.98285,  -6.72085,  63.99825,   2.79287, -14.27256,  62.89156,   0.81873,  -8.78875,  52.12517,  30.55336, -10.08069,  54.10764,  15.43112,  -6.33105,  57.17804,   3.01785, -14.94608,  56.26047,   1.66467,  -9.24335,  55.75297,  30.93619,  -9.96617,  55.09980,  41.16130, -10.18483,  55.05170,  48.87700,  -8.87122,  55.77652,  55.73704,  -8.52008,  55.05170,  48.87700,  -8.87122,  61.54266,  49.18928, -10.54349,  64.49757,  38.74028, -11.90810,  66.33790,  30.42235, -11.77676,  66.33790,  30.42235, -11.77676,  66.62757,  26.50628, -11.49310,  55.05170,  48.87700,  -8.87122,  48.61585,  49.46042, -10.67841,  44.63639,  39.27554, -11.13378,  43.46187,  31.25444,  -8.51185,  43.46187,  31.25444,  -8.51185,  42.87941,  26.22240,  -6.65950
   0.08333,  55.50010,  31.20080,  -9.79530,  59.13159,  31.54729,  -9.68915,  61.23770,  16.27286,  -6.70110,  63.89389,   3.05809, -14.18774,  62.88788,   0.83052,  -8.78218,  51.86861,  30.85431,  -9.90145,  54.05766,  15.70201,  -6.39605,  57.23675,   3.20772, -14.85309,  56.28284,   1.67450,  -9.20212,  55.49634,  31.23999,  -9.79474,  54.85200,  41.46383, -10.08680,  54.83985,  49.18769,  -8.82123,  55.59807,  56.04457,  -8.47909,  54.83985,  49.18769,  -8.82123,  61.33503,  49.47165, -10.48209,  64.25550,  39.00719, -11.80170,  66.07915,  30.68638, -11.62705,  66.07915,  30.68638, -11.62705,  66.43581,  26.77730, -11.32406,  54.83985,  49.18769,  -8.82123,  48.40846,  49.82391, -10.62651,  44.52634,  39.60372, -11.12879,  43.37096,  31.55556,  -8.58237,  43.37096,  31.55556,  -8.58237,  42.74907,  26.54934,  -6.67374
   0.09166,  55.22430,  31.56520,  -9.63120,  58.85573,  31.91482,  -9.53355,  61.07614,  16.62557,  -6.70854,  63.77102,   3.35269, -14.07765,  62.88333,   0.84611,  -8.77451,  51.59287,  31.21558,  -9.72885,  53.95936,  16.02628,  -6.51062,  57.18305,   3.41118, -14.76909,  56.27294,   1.68650,  -9.16629,  55.22051,  31.60438,  -9.63066,  54.59679,  41.82765,  -9.98167,  54.62204,  49.55993,  -8.76878,  55.40551,  56.41537,  -8.45601,  54.62204,  49.55993,  -8.76878,  61.11877,  49.84839, -10.42283,  63.98669,  39.36226, -11.68428,  65.79758,  31.03891, -11.49803,  65.79758,  31.03891, -11.49803,  66.20924,  27.13926, -11.14704,  54.62204,  49.55993,  -8.76878,  48.20057,  50.26809, -10.58255,  44.41918,  40.01228, -11.12543,  43.28564,  31.93533,  -8.66168,  43.28564,  31.93533,  -8.66168,  42.65955,  26.92189,  -6.77348
   0.10000,  54.93340,  31.98950,  -9.44690,  58.56507,  32.33857,  -9.35632,  60.90715,  17.03111,  -6.73551,  63.62832,   3.67198, -13.93720,  62.88032,   0.86134,  -8.76661,  51.30173,  31.64043,  -9.53748,  53.81226,  16.40200,  -6.68098,  57.05162,   3.62465, -14.67981,  56.23464,   1.69915,  -9.12830,  54.92962,  32.02869,  -9.44647,  54.33284,  42.25033,  -9.88161,  54.39229,  49.99160,  -8.72876,  55.20677,  56.84390,  -8.42647,  54.39229,  49.99160,  -8.72876,  60.89427,  50.29021, -10.36021,  63.73078,  39.79180, -11.59018,  65.51182,  31.46359, -11.34353,  65.51182,  31.46359, -11.34353,  65.94165,  27.56561, -10.99568,  54.39229,  49.99160,  -8.72876,  47.97597,  50.76538, -10.53391,  44.29581,  40.47635, -11.14007,  43.20093,  32.37484,  -8.74029,  43.20093,  32.37484,  -8.74029,  42.61823,  27.32713,  -6.93114
   0.10833,  54.63800,  32.45640,  -9.26570,  58.26980,  32.80538,  -9.18032,  60.71545,  17.47751,  -6.78297,  63.47256,   4.00955, -13.76492,  62.87909,   0.88068,  -8.75971,  51.00620,  32.10742,  -9.35108,  53.61187,  16.81729,  -6.88234,  56.84869,   3.85496, -14.57885,  56.17603,   1.71486,  -9.08688,  54.63423,  32.49559,  -9.26545,  54.05961,  42.71557,  -9.76458,  54.15102,  50.46684,  -8.68318,  54.99967,  57.31618,  -8.40913,  54.15102,  50.46684,  -8.68318,  60.65407,  50.77762, -10.30806,  63.46049,  40.26563, -11.49016,  65.22060,  31.93459, -11.19351,  65.22060,  31.93459, -11.19351,  65.64424,  28.03698, -10.83423,  54.15102,  50.46684,  -8.68318,  47.74517,  51.31024, -10.49437,  44.16800,  40.98824, -11.15434,  43.11962,  32.86220,  -8.81758,  43.11962,  32.86220,  -8.81758,  42.59940,  27.75022,  -7.17780
   0.11666,  54.33840,  32.95470,  -9.07620,  57.97056,  33.30184,  -8.99869,  60.51182,  17.95323,  -6.84596,  63.29949,   4.35205, -13.55210,  62.86752,   0.90134,  -8.74584,  50.70624,  32.60756,  -9.15371,  53.36151,  17.26544,  -7.09430,  56.58203,   4.10607, -14.45599,  56.09465,   1.73834,  -9.03838,  54.33465,  32.99389,  -9.07616,  53.78084,  43.21082,  -9.65506,  53.90229,  50.97113,  -8.64380,  54.78373,  57.81689,  -8.38408,  53.90229,  50.97113,  -8.64380,  60.40742,  51.29451, -10.25786,  63.18792,  40.77000, -11.38866,  64.92842,  32.43691, -11.03885,  64.92842,  32.43691, -11.03885,  65.32399,  28.53696, -10.67297,  53.90229,  50.97113,  -8.64380,  47.50442,  51.87160, -10.45568,  44.02419,  41.52126, -11.18632,  43.04529,  33.37856,  -8.87757,  43.04529,  33.37856,  -8.87757,  42.59442,  28.19426,  -7.45923
   0.12499,  54.03190,  33.46230,  -8.89390,  57.66521,  33.79929,  -8.82647,  60.32344,  18.44084,  -6.89677,  63.11587,   4.69636, -13.30202,  62.84685,   0.93289,  -8.72401,  50.39859,  33.12531,  -8.96133,  53.05886,  17.73485,  -7.30935,  56.26247,   4.37460, -14.30764,  55.98573,   1.76750,  -8.98592,  54.02827,  33.50150,  -8.89409,  53.50122,  43.71637,  -9.53137,  53.64454,  51.48601,  -8.59752,  54.56686,  58.32782,  -8.37922,  53.64454,  51.48601,  -8.59752,  60.15073,  51.82968, -10.20310,  62.90680,  41.29356, -11.28450,  64.63012,  32.95911, -10.88542,  64.63012,  32.95911, -10.88542,  64.98604,  29.05691, -10.50316,  53.64454,  51.48601,  -8.59752,  47.26167,  52.44809, -10.43051,  43.87261,  42.07141, -11.21416,  42.94589,  33.91152,  -8.94490,  42.94589,  33.91152,  -8.94490,  42.64724,  28.65742,  -7.76289
   0.13333,  53.73060,  33.97380,  -8.70380,  57.36482,  34.30096,  -8.63700,  60.13291,  18.93407,  -6.94331,  62.91612,   5.03631, -13.01303,  62.80453,   0.98337,  -8.68227,  50.09638,  33.64664,  -8.77060,  52.72313,  18.21385,  -7.50519,  55.90325,   4.65876, -14.12952,  55.86279,   1.82444,  -8.91807,  53.72708,  34.01301,  -8.70423,  53.22782,  44.22387,  -9.42292,  53.39012,  52.00145,  -8.56103,  54.33540,  58.84043,  -8.35251,  53.39012,  52.00145,  -8.56103,  59.89564,  52.36678, -10.16455,  62.63624,  41.82072, -11.18690,  64.34331,  33.48607, -10.72693,  64.34331,  33.48607, -10.72693,  64.62310,  29.57725, -10.34907,  53.39012,  52.00145,  -8.56103,  47.01611,  53.00956, -10.40013,  43.69650,  42.61605, -11.25476,  42.82961,  34.44471,  -9.00315,  42.82961,  34.44471,  -9.00315,  42.73920,  29.13276,  -8.07206
   0.14166,  53.42970,  34.47090,  -8.53360,  57.06536,  34.78329,  -8.47460,  59.93361,  19.41395,  -6.98179,  62.70675,   5.36765, -12.70427,  62.74271,   1.07755,  -8.60696,  49.79404,  34.15851,  -8.59260,  52.36402,  18.69169,  -7.67335,  55.51206,   4.95436, -13.92722,  55.72917,   1.90309,  -8.84423,  53.42634,  34.51012,  -8.53424,  52.95477,  44.71900,  -9.29836,  53.12515,  52.50511,  -8.51908,  54.10053,  59.34049,  -8.33190,  53.12515,  52.50511,  -8.51908,  59.63037,  52.89246, -10.11867,  62.36798,  42.34089, -11.09085,  64.06657,  34.00831, -10.56636,  64.06657,  34.00831, -10.56636,  64.24139,  30.09152, -10.20842,  53.12515,  52.50511,  -8.51908,  46.76684,  53.55767, -10.38737,  43.51119,  43.14807, -11.29080,  42.68672,  34.96722,  -9.05785,  42.68672,  34.96722,  -9.05785,  42.86823,  29.62049,  -8.37120
   0.14999,  53.13840,  34.94720,  -8.38850,  56.77492,  35.24841,  -8.32481,  59.72993,  19.87966,  -7.00515,  62.49279,   5.70656, -12.41120,  62.66528,   1.25316,  -8.49564,  49.50188,  34.64599,  -8.45219,  51.97975,  19.15082,  -7.79484,  55.09548,   5.25010, -13.69377,  55.57971,   1.98997,  -8.76109,  53.13516,  34.98643,  -8.38918,  52.69586,  45.19428,  -9.18555,  52.87367,  52.98690,  -8.47602,  53.86398,  59.82022,  -8.29246,  52.87367,  52.98690,  -8.47602,  59.37609,  53.40613, -10.07893,  62.10714,  42.84817, -10.99876,  63.79566,  34.51804, -10.40718,  63.79566,  34.51804, -10.40718,  63.84373,  30.59792, -10.04614,  52.87367,  52.98690,  -8.47602,  46.52872,  54.06215, -10.37652,  43.31552,  43.64368, -11.32844,  42.51986,  35.45660,  -9.10792,  42.51986,  35.45660,  -9.10792,  43.00660,  30.10789,  -8.61167
   0.15833,  52.87300,  35.39410,  -8.26280,  56.51025,  35.68604,  -8.19765,  59.52088,  20.31878,  -6.99109,  62.24684,   6.05235, -12.16538,  62.59970,   1.51235,  -8.36300,  49.23575,  35.10216,  -8.32795,  51.58788,  19.58124,  -7.83760,  54.66361,   5.54751, -13.43491,  55.38989,   2.09054,  -8.66876,  52.86986,  35.43334,  -8.26351,  52.44731,  45.63970,  -9.08761,  52.61457,  53.43769,  -8.43701,  53.60655,  60.27107,  -8.26510,  52.61457,  53.43769,  -8.43701,  59.11743,  53.90893, -10.02362,  61.84980,  43.34789, -10.90335,  63.52251,  35.01971, -10.24339,  63.52251,  35.01971, -10.24339,  63.44332,  31.09877,  -9.89714,  52.61457,  53.43769,  -8.43701,  46.28184,  54.54138, -10.36180,  43.11222,  44.11399, -11.36102,  42.33634,  35.91939,  -9.16134,  42.33634,  35.91939,  -9.16134,  43.09306,  30.58796,  -8.85286
   0.16666,  52.61980,  35.82270,  -8.16110,  56.25707,  36.11332,  -8.09133,  59.30510,  20.74816,  -6.95404,  62.01131,   6.40838, -11.93226,  62.51442,   1.79323,  -8.23882,  48.98253,  35.53208,  -8.23087,  51.19194,  19.98621,  -7.88955,  54.18310,   5.81202, -13.16978,  55.18527,   2.19982,  -8.57174,  52.61668,  35.86194,  -8.16170,  52.19362,  46.06969,  -8.96818,  52.35066,  53.87235,  -8.37352,  53.38145,  60.70144,  -8.27470,  52.35066,  53.87235,  -8.37352,  58.84934,  54.37652,  -9.96710,  61.60020,  43.81812, -10.82042,  63.26314,  35.49504, -10.07667,  63.26314,  35.49504, -10.07667,  63.03743,  31.57893,  -9.74042,  52.35066,  53.87235,  -8.37352,  46.03267,  54.97765, -10.34529,  42.89560,  44.54477, -11.38884,  42.13324,  36.34275,  -9.21217,  42.13324,  36.34275,  -9.21217,  43.19810,  31.05725,  -9.06581
   0.17499,  52.34720,  36.21670,  -8.05600,  55.98522,  36.49598,  -7.97927,  59.07803,  21.13791,  -6.86744,  61.74532,   6.75792, -11.74975,  62.43671,   2.13539,  -8.09620,  48.70918,  35.93742,  -8.13273,  50.79199,  20.37221,  -7.89103,  53.72877,   6.08802, -12.89827,  54.96069,   2.34892,  -8.46028,  52.34420,  36.25595,  -8.05665,  51.95963,  46.46406,  -8.87760,  52.11120,  54.26938,  -8.31733,  53.11358,  61.10215,  -8.18618,  52.11120,  54.26938,  -8.31733,  58.60890,  54.83072,  -9.89573,  61.36071,  44.27141, -10.73466,  63.00311,  35.95244,  -9.90438,  63.00311,  35.95244,  -9.90438,  62.63745,  32.04605,  -9.57825,  52.11120,  54.26938,  -8.31733,  45.79496,  55.35729, -10.30430,  42.66749,  44.92966, -11.42631,  41.91450,  36.72473,  -9.25740,  41.91450,  36.72473,  -9.25740,  43.24949,  31.49891,  -9.23519
   0.18333,  52.10880,  36.58070,  -7.97840,  55.74659,  36.86035,  -7.89284,  58.85229,  21.50846,  -6.73257,  61.47695,   7.11795, -11.60698,  62.31074,   2.54070,  -7.92624,  48.47101,  36.30105,  -8.06396,  50.40380,  20.71602,  -7.85574,  53.26130,   6.33786, -12.63470,  54.69940,   2.47619,  -8.36696,  52.10580,  36.61995,  -7.97903,  51.71375,  46.82880,  -8.78715,  51.84592,  54.63538,  -8.23967,  52.87302,  61.46512,  -8.14752,  51.84592,  54.63538,  -8.23967,  58.34372,  55.23833,  -9.80222,  61.12547,  44.68718, -10.64509,  62.75088,  36.37320,  -9.73520,  62.75088,  36.37320,  -9.73520,  62.25745,  32.48002,  -9.41953,  51.84592,  54.63538,  -8.23967,  45.53800,  55.71973, -10.25484,  42.44471,  45.28751, -11.42771,  41.69677,  37.06666,  -9.31813,  41.69677,  37.06666,  -9.31813,  43.24483,  31.90003,  -9.35404
   0.19166,  51.86280,  36.91100,  -7.91230,  55.50033,  37.19090,  -7.81709,  58.62104,  21.84833,  -6.57661,  61.22164,   7.46337, -11.48022,  62.14824,   2.94424,  -7.75020,  48.22527,  36.63110,  -8.00751,  50.02218,  21.03012,  -7.77797,  52.81844,   6.59164, -12.40903,  54.31489,   2.61212,  -8.27160,  51.85980,  36.95025,  -7.91294,  51.47030,  47.16022,  -8.70806,  51.58703,  54.96686,  -8.15787,  52.60833,  61.79750,  -8.06873,  51.58703,  54.96686,  -8.15787,  58.08475,  55.61839,  -9.70116,  60.89862,  45.07701, -10.55954,  62.50444,  36.76891,  -9.56513,  62.50444,  36.76891,  -9.56513,  61.88775,  32.89344,  -9.24825,  51.58703,  54.96686,  -8.15787,  45.28458,  56.04074, -10.19561,  42.21872,  45.60727, -11.42786,  41.46742,  37.37267,  -9.37384,  41.46742,  37.37267,  -9.37384,  43.22305,  32.27365,  -9.47208
   0.19999,  51.61180,  37.21010,  -7.85860,  55.24918,  37.48700,  -7.74971,  58.37625,  22.15426,  -6.40782,  60.97483,   7.79122, -11.37632,  61.94759,   3.32206,  -7.59816,  47.97442,  36.93320,  -7.96749,  49.63837,  21.31902,  -7.65013,  52.37462,   6.85901, -12.24974,  53.75436,   2.79476,  -8.15432,  51.60883,  37.24935,  -7.85924,  51.24504,  47.46196,  -8.63239,  51.34547,  55.26774,  -8.06704,  52.32828,  62.10430,  -8.00166,  51.34547,  55.26774,  -8.06704,  57.84403,  55.97722,  -9.58093,  60.67463,  45.44183, -10.45758,  62.25467,  37.13743,  -9.39335,  62.25467,  37.13743,  -9.39335,  61.53876,  33.27862,  -9.08186,  51.34547,  55.26774,  -8.06704,  45.03763,  56.31039, -10.10433,  41.98489,  45.88525, -11.43570,  41.23112,  37.63872,  -9.43103,  41.23112,  37.63872,  -9.43103,  43.15112,  32.59980,  -9.55274
   0.20833,  51.37770,  37.48340,  -7.80390,  55.01482,  37.76055,  -7.68732,  58.13177,  22.43718,  -6.22068,  60.71154,   8.09855, -11.26883,  61.70402,   3.64147,  -7.48153,  47.74058,  37.20625,  -7.92048,  49.25306,  21.57899,  -7.50419,  51.89776,   7.11382, -12.14100,  53.06057,   3.02244,  -8.00546,  51.37473,  37.52265,  -7.80459,  51.00314,  47.73520,  -8.57479,  51.08031,  55.53907,  -7.98018,  52.06910,  62.37464,  -7.90299,  51.08031,  55.53907,  -7.98018,  57.58341,  56.28926,  -9.45444,  60.46230,  45.76964, -10.36266,  62.01687,  37.47134,  -9.21648,  62.01687,  37.47134,  -9.21648,  61.19927,  33.63292,  -8.90346,  51.08031,  55.53907,  -7.98018,  44.77327,  56.57263, -10.02458,  41.76437,  46.14189, -11.41078,  40.99930,  37.87626,  -9.49087,  40.99930,  37.87626,  -9.49087,  42.99688,  32.86764,  -9.61453
   0.21666,  51.13850,  37.71940,  -7.78290,  54.77473,  37.99815,  -7.64444,  57.86808,  22.68517,  -6.02700,  60.45342,   8.37799, -11.16079,  61.41153,   3.91606,  -7.37035,  47.50227,  37.44065,  -7.92136,  48.85435,  21.80423,  -7.33283,  51.39985,   7.34700, -12.04921,  52.28837,   3.27944,  -7.82313,  51.13551,  37.75865,  -7.78350,  50.78142,  47.97393,  -8.52518,  50.82808,  55.77424,  -7.88254,  51.78128,  62.61511,  -7.83179,  50.82808,  55.77424,  -7.88254,  57.33214,  56.58155,  -9.32196,  60.25182,  46.07603, -10.26263,  61.77026,  37.78813,  -8.99884,  61.77026,  37.78813,  -8.99884,  60.88356,  33.96235,  -8.72119,  50.82808,  55.77424,  -7.88254,  44.50953,  56.78500,  -9.90263,  41.52890,  46.36252, -11.40700,  40.75805,  38.08553,  -9.53902,  40.75805,  38.08553,  -9.53902,  42.80720,  33.09741,  -9.64647
   0.22499,  50.90820,  37.93380,  -7.73710,  54.54418,  38.21294,  -7.59296,  57.60700,  22.90942,  -5.83410,  60.20223,   8.62836, -11.03521,  61.07775,   4.15722,  -7.23566,  47.27222,  37.65466,  -7.88124,  48.45519,  22.01018,  -7.15813,  50.87890,   7.56168, -11.96458,  51.49652,   3.52042,  -7.66562,  50.90521,  37.97305,  -7.73779,  50.53686,  48.18777,  -8.48028,  50.55694,  55.98444,  -7.79368,  51.50634,  62.82563,  -7.71967,  50.55694,  55.98444,  -7.79368,  57.06797,  56.83050,  -9.17831,  60.04473,  46.34438, -10.15586,  61.53149,  38.06209,  -8.81968,  61.53149,  38.06209,  -8.81968,  60.59287,  34.24897,  -8.53845,  50.55694,  55.98444,  -7.79368,  44.23672,  56.99237,  -9.80994,  41.29961,  46.56502, -11.36529,  40.51832,  38.26815,  -9.59229,  40.51832,  38.26815,  -9.59229,  42.54563,  33.27056,  -9.67011
