time,Hips.x,Hips.y,Hips.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb.x,LeftHandThumb.y,LeftHandThumb.z,L_Wrist_End.x,L_Wrist_End.y,L_Wrist_End.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb.x,RightHandThumb.y,RightHandThumb.z,R_Wrist_End.x,R_Wrist_End.y,R_Wrist_End.z
   0.00000,  18.04600,  35.10770,  -9.50570,  18.92955,  34.99450, -12.70102,  18.06918,  18.40618, -12.10487,  14.39345,   2.70052, -11.84880,  20.62256,   0.86726, -10.72816,  17.16245,  35.22090,  -6.31038,  22.55336,  19.77002,  -3.39895,  15.15549,   5.54846,  -5.20536,  20.01658,   2.52965,  -1.93809,  18.05289,  35.14646,  -9.50517,  19.11706,  44.29128,  -9.93991,  20.07533,  53.03087, -10.63328,  21.96440,  59.60682, -10.88029,  20.07533,  53.03087, -10.63328,  20.08162,  53.80060, -17.90639,  19.06530,  43.32719, -20.43698,  25.25988,  35.29009, -20.33586,  25.25988,  35.29009, -20.33586,  28.23335,  32.77851, -20.92783,  20.07533,  53.03087, -10.63328,  18.48466,  54.93219,  -3.75248,  18.39736,  44.90616,   0.32186,  22.82202,  35.87596,   1.68417,  22.82202,  35.87596,   1.68417,  25.44196,  31.36711,   3.06189
   0.00833,  18.26210,  35.09350,  -9.49230,  19.13554,  34.97774, -12.69031,  18.13640,  18.39689, -12.10295,  14.39251,   2.70736, -11.84565,  20.61879,   0.86363, -10.72641,  17.38866,  35.20926,  -6.29429,  23.02547,  19.82165,  -3.51658,  16.03014,   5.36910,  -5.07661,  21.04432,   2.51595,  -1.89288,  18.26904,  35.13225,  -9.49181,  19.34267,  44.27569,  -9.93236,  20.31447,  53.01414, -10.62121,  22.23839,  59.58053, -10.85315,  20.31447,  53.01414, -10.62121,  20.36200,  53.78310, -17.89424,  19.45036,  43.30205, -20.43307,  25.75431,  35.35260, -20.22214,  25.75431,  35.35260, -20.22214,  28.76966,  32.88242, -20.77520,  20.31447,  53.01414, -10.62121,  18.70895,  54.90984,  -3.74230,  18.53071,  44.86989,   0.29462,  22.81546,  35.77899,   1.69979,  22.81546,  35.77899,   1.69979,  25.36245,  31.23545,   3.10016
   0.01667,  18.48300,  35.07630,  -9.47560,  19.34518,  34.95608, -12.67650,  18.20991,  18.38350, -12.10309,  14.40108,   2.70961, -11.84587,  20.62932,   0.87044, -10.73009,  17.62082,  35.19652,  -6.27470,  23.48218,  19.86868,  -3.63468,  16.91792,   5.19225,  -4.96030,  22.07299,   2.51162,  -1.85256,  18.49000,  35.11504,  -9.47517,  19.56992,  44.25729,  -9.92480,  20.56025,  52.99428, -10.60587,  22.50215,  59.55577, -10.82605,  20.56025,  52.99428, -10.60587,  20.63711,  53.77153, -17.87778,  19.84242,  43.28108, -20.41707,  26.24649,  35.41518, -20.11130,  26.24649,  35.41518, -20.11130,  29.30732,  32.99068, -20.61435,  20.56025,  52.99428, -10.60587,  18.93254,  54.88793,  -3.73162,  18.66734,  44.83493,   0.26789,  22.81256,  35.68635,   1.71657,  22.81256,  35.68635,   1.71657,  25.27532,  31.10236,   3.13562
   0.02500,  18.71320,  35.05770,  -9.46080,  19.56484,  34.93382, -12.66438,  18.28302,  18.37150, -12.10365,  14.40338,   2.71499, -11.84572,  20.63115,   0.87326, -10.73152,  17.86156,  35.18158,  -6.25722,  23.92975,  19.91298,  -3.74431,  17.81537,   5.02557,  -4.85050,  23.10189,   2.51721,  -1.82075,  18.72026,  35.09643,  -9.46042,  19.80434,  44.23790,  -9.91590,  20.80807,  52.97405, -10.58804,  22.76694,  59.53078, -10.79969,  20.80807,  52.97405, -10.58804,  20.92017,  53.75315, -17.85929,  20.23209,  43.25629, -20.40323,  26.74592,  35.48557, -19.99834,  26.74592,  35.48557, -19.99834,  29.84433,  33.09993, -20.45507,  20.80807,  52.97405, -10.58804,  19.15881,  54.86147,  -3.71721,  18.80245,  44.79734,   0.24705,  22.80950,  35.59389,   1.73639,  22.80950,  35.59389,   1.73639,  25.18877,  30.97211,   3.17518
   0.03333,  18.93930,  35.03690,  -9.44400,  19.78141,  34.90891, -12.64993,  18.36119,  18.35747, -12.10145,  14.40028,   2.72134, -11.84256,  20.62289,   0.86125, -10.73005,  18.09719,  35.16489,  -6.23807,  24.36303,  19.95714,  -3.84402,  18.72513,   4.86986,  -4.75641,  24.13110,   2.53406,  -1.80039,  18.94642,  35.07562,  -9.44368,  20.04142,  44.21543,  -9.90629,  21.06066,  52.95045, -10.56968,  23.03460,  59.50311, -10.76702,  21.06066,  52.95045, -10.56968,  21.20478,  53.73622, -17.83965,  20.62604,  43.23302, -20.38466,  27.24357,  35.55637, -19.87945,  27.24357,  35.55637, -19.87945,  30.38025,  33.21392, -20.29681,  21.06066,  52.95045, -10.56968,  19.38597,  54.83235,  -3.70350,  18.93633,  44.75943,   0.22884,  22.80670,  35.50419,   1.75811,  22.80670,  35.50419,   1.75811,  25.10192,  30.84622,   3.21661
   0.04167,  19.17760,  35.00960,  -9.43750,  20.01007,  34.88174, -12.64596,  18.42552,  18.34505, -12.10278,  14.40089,   2.72527, -11.83964,  20.62236,   0.85955, -10.73017,  18.34513,  35.13746,  -6.22904,  24.80156,  19.99198,  -3.94945,  19.63849,   4.72534,  -4.66838,  25.15615,   2.56030,  -1.78973,  19.18476,  35.04831,  -9.43719,  20.28867,  44.18721,  -9.89671,  21.31738,  52.92193, -10.54937,  23.30027,  59.47220, -10.73568,  21.31738,  52.92193, -10.54937,  21.49908,  53.71270, -17.81795,  21.01404,  43.20607, -20.36834,  27.74100,  35.63225, -19.76554,  27.74100,  35.63225, -19.76554,  30.91289,  33.33001, -20.13809,  21.31738,  52.92193, -10.54937,  19.61400,  54.80087,  -3.68943,  19.07201,  44.72127,   0.21405,  22.80240,  35.41493,   1.78061,  22.80240,  35.41493,   1.78061,  25.01930,  30.72609,   3.26119
   0.05000,  19.41800,  34.98290,  -9.41850,  20.23887,  34.85307, -12.62986,  18.52092,  18.32909, -12.10569,  14.40962,   2.73193, -11.84105,  20.63247,   0.86538, -10.74077,  18.59713,  35.11273,  -6.20714,  25.21503,  20.02054,  -4.03982,  20.54743,   4.58767,  -4.57292,  26.17665,   2.59517,  -1.78717,  19.42519,  35.02161,  -9.41823,  20.53126,  44.15995,  -9.88348,  21.57276,  52.89384, -10.52692,  23.57239,  59.43939, -10.70002,  21.57276,  52.89384, -10.52692,  21.79083,  53.69525, -17.79334,  21.41523,  43.18506, -20.34753,  28.23604,  35.70395, -19.64921,  28.23604,  35.70395, -19.64921,  31.44699,  33.44985, -19.97896,  21.57276,  52.89384, -10.52692,  19.84299,  54.76579,  -3.67168,  19.20620,  44.67900,   0.19874,  22.80228,  35.32721,   1.80822,  22.80228,  35.32721,   1.80822,  24.93095,  30.60293,   3.30547
   0.05833,  19.66120,  34.95470,  -9.40220,  20.47229,  34.82150, -12.61591,  18.60714,  18.31304, -12.10608,  14.40844,   2.73920, -11.83974,  20.62836,   0.86176, -10.74142,  18.85011,  35.08790,  -6.18849,  25.62864,  20.05366,  -4.11699,  21.48855,   4.46727,  -4.52734,  27.20756,   2.63758,  -1.81373,  19.66843,  34.99340,  -9.40198,  20.78201,  44.13062,  -9.87132,  21.83513,  52.86404, -10.50215,  23.84346,  59.40724, -10.66257,  21.83513,  52.86404, -10.50215,  22.08317,  53.67181, -17.76691,  21.81167,  43.15937, -20.32505,  28.73056,  35.77842, -19.53224,  28.73056,  35.77842, -19.53224,  31.97725,  33.57035, -19.82111,  21.83513,  52.86404, -10.50215,  20.07601,  54.72840,  -3.65231,  19.34269,  44.63640,   0.18734,  22.80155,  35.23991,   1.83669,  22.80155,  35.23991,   1.83669,  24.84779,  30.48619,   3.35555
   0.06666,  19.90750,  34.92240,  -9.38820,  20.71225,  34.79041, -12.60356,  18.69786,  18.29908, -12.10762,  14.41125,   2.74926, -11.83838,  20.62932,   0.86307, -10.74451,  19.10275,  35.05439,  -6.17284,  26.02882,  20.07553,  -4.19006,  22.41769,   4.35540,  -4.47567,  28.22007,   2.68357,  -1.83826,  19.91478,  34.96109,  -9.38797,  21.04265,  44.09674,  -9.85374,  22.10299,  52.82982, -10.47708,  24.10568,  59.37495, -10.62918,  22.10299,  52.82982, -10.47708,  22.38677,  53.64960, -17.73918,  22.20738,  43.13499, -20.29650,  29.22230,  35.85533, -19.41584,  29.22230,  35.85533, -19.41584,  32.50164,  33.69123, -19.66591,  22.10299,  52.82982, -10.47708,  20.30983,  54.68891,  -3.63464,  19.48372,  44.59297,   0.17569,  22.79947,  35.15221,   1.86565,  22.79947,  35.15221,   1.86565,  24.77037,  30.37437,   3.40826
   0.07500,  20.16210,  34.88870,  -9.37580,  20.95249,  34.75679, -12.59472,  18.79154,  18.28370, -12.10925,  14.41301,   2.75959, -11.83568,  20.62868,   0.86260, -10.74688,  19.37171,  35.02061,  -6.15688,  26.42491,  20.09109,  -4.25172,  23.34513,   4.25669,  -4.42810,  29.22574,   2.73337,  -1.87537,  20.16943,  34.92738,  -9.37558,  21.30389,  44.06227,  -9.84034,  22.36857,  52.79573, -10.45081,  24.39071,  59.33537, -10.58000,  22.36857,  52.79573, -10.45081,  22.68601,  53.62371, -17.71058,  22.60530,  43.10792, -20.26806,  29.71206,  35.92941, -19.29804,  29.71206,  35.92941, -19.29804,  33.02452,  33.81231, -19.51135,  22.36857,  52.79573, -10.45081,  20.54893,  54.64269,  -3.61207,  19.62246,  44.54514,   0.17080,  22.80402,  35.06474,   1.89646,  22.80402,  35.06474,   1.89646,  24.68749,  30.26102,   3.46766
   0.08333,  20.42500,  34.85250,  -9.35650,  21.20265,  34.71736, -12.57839,  18.89649,  18.26356, -12.10709,  14.41216,   2.76971, -11.83211,  20.62318,   0.85794, -10.74266,  19.64735,  34.98764,  -6.13461,  26.80630,  20.09848,  -4.30969,  24.27857,   4.16586,  -4.39048,  30.23176,   2.78205,  -1.92815,  20.43237,  34.89117,  -9.35634,  21.56736,  44.02569,  -9.82712,  22.64004,  52.75935, -10.42050,  24.66803,  59.29736, -10.54000,  22.64004,  52.75935, -10.42050,  22.98375,  53.59724, -17.67794,  23.00743,  43.08302, -20.24303,  30.19844,  36.00220, -19.18019,  30.19844,  36.00220, -19.18019,  33.54391,  33.93415, -19.35608,  22.64004,  52.75935, -10.42050,  20.79248,  54.59665,  -3.58665,  19.76519,  44.49564,   0.16082,  22.80889,  34.97821,   1.93069,  22.80889,  34.97821,   1.93069,  24.60978,  30.15036,   3.52460
   0.09166,  20.69220,  34.80980,  -9.34420,  21.46435,  34.67616, -12.56747,  18.99920,  18.24510, -12.10791,  14.41447,   2.78075, -11.82747,  20.62119,   0.85392, -10.74004,  19.92005,  34.94344,  -6.12093,  27.18634,  20.09843,  -4.36180,  25.20677,   4.08826,  -4.36062,  31.22438,   2.83400,  -1.98706,  20.69964,  34.84846,  -9.34402,  21.84704,  43.98172,  -9.80912,  22.91953,  52.71610, -10.39206,  24.93690,  59.25761, -10.49960,  22.91953,  52.71610, -10.39206,  23.29357,  53.57189, -17.64591,  23.40631,  43.05790, -20.20960,  30.68114,  36.07594, -19.06628,  30.68114,  36.07594, -19.06628,  34.05592,  34.05307, -19.20346,  22.91953,  52.71610, -10.39206,  21.03560,  54.54748,  -3.56656,  19.91763,  44.44636,   0.15456,  22.81491,  34.89174,   1.96923,  22.81491,  34.89174,   1.96923,  24.53885,  30.04424,   3.58839
   0.10000,  20.96330,  34.77060,  -9.33450,  21.72435,  34.63770, -12.56044,  19.11329,  18.22901, -12.10730,  14.41880,   2.79774, -11.82089,  20.62155,   0.85344, -10.74195,  20.20225,  34.90350,  -6.10856,  27.55181,  20.09376,  -4.39874,  26.13367,   4.02425,  -4.33527,  32.21263,   2.89131,  -2.05905,  20.97079,  34.80925,  -9.33433,  22.11874,  43.94255,  -9.79714,  23.19561,  52.67770, -10.36032,  25.23112,  59.21391, -10.44571,  23.19561,  52.67770, -10.36032,  23.59845,  53.54155, -17.61167,  23.80882,  43.03028, -20.18034,  31.16282,  36.14692, -18.94897,  31.16282,  36.14692, -18.94897,  34.56508,  34.16848, -19.05071,  23.19561,  52.67770, -10.36032,  21.28592,  54.49238,  -3.53751,  20.06249,  44.39172,   0.15153,  22.82170,  34.80384,   2.00553,  22.82170,  34.80384,   2.00553,  24.46816,  29.94062,   3.65784
   0.10833,  21.24580,  34.72480,  -9.31600,  21.99508,  34.59237, -12.54471,  19.23400,  18.20793, -12.10362,  14.42226,   2.81282, -11.81714,  20.61855,   0.84782, -10.73858,  20.49652,  34.85723,  -6.08729,  27.92127,  20.07786,  -4.44067,  27.05169,   3.96969,  -4.31815,  33.18760,   2.95835,  -2.13952,  21.25331,  34.76345,  -9.31584,  22.39674,  43.89709,  -9.78309,  23.47993,  52.63265, -10.32733,  25.51523,  59.16912, -10.39697,  23.47993,  52.63265, -10.32733,  23.90010,  53.51326, -17.57569,  24.21268,  43.00480, -20.14546,  31.64115,  36.21691, -18.83386,  31.64115,  36.21691, -18.83386,  35.06938,  34.28232, -18.90173,  23.47993,  52.63265, -10.32733,  21.54547,  54.43650,  -3.50864,  20.21723,  44.33682,   0.14668,  22.83401,  34.71751,   2.04392,  22.83401,  34.71751,   2.04392,  24.39652,  29.83772,   3.72858
   0.11666,  21.52700,  34.67420,  -9.30080,  22.27016,  34.54437, -12.53103,  19.35959,  18.18555, -12.10007,  14.42955,   2.82796, -11.81092,  20.62145,   0.84404, -10.74179,  20.78384,  34.80403,  -6.07057,  28.28365,  20.05628,  -4.48167,  27.95746,   3.92840,  -4.31003,  34.14389,   3.03685,  -2.22392,  21.53457,  34.71284,  -9.30061,  22.69008,  43.84533,  -9.76049,  23.77204,  52.58178, -10.29285,  25.79657,  59.12170, -10.35010,  23.77204,  52.58178, -10.29285,  24.21886,  53.48254, -17.53713,  24.61434,  42.97698, -20.10731,  32.11691,  36.28598, -18.72164,  32.11691,  36.28598, -18.72164,  35.56944,  34.39415, -18.75318,  23.77204,  52.58178, -10.29285,  21.80040,  54.37908,  -3.48308,  20.38368,  44.28081,   0.14279,  22.84558,  34.63009,   2.08720,  22.84558,  34.63009,   2.08720,  24.33365,  29.73729,   3.80127
   0.12499,  21.81770,  34.62580,  -9.28000,  22.54608,  34.49656, -12.51362,  19.49345,  18.16344, -12.09116,  14.43357,   2.84813, -11.80231,  20.62095,   0.84404, -10.74470,  21.08932,  34.75504,  -6.04638,  28.63726,  20.02620,  -4.51084,  28.85601,   3.89698,  -4.29964,  35.09491,   3.13843,  -2.31993,  21.82527,  34.66444,  -9.27984,  22.97572,  43.79729,  -9.74525,  24.06234,  52.53443, -10.25639,  26.10046,  59.07030, -10.28931,  24.06234,  52.53443, -10.25639,  24.52650,  53.44811, -17.49797,  25.01980,  42.94762, -20.07196,  32.59066,  36.35058, -18.60933,  32.59066,  36.35058, -18.60933,  36.06482,  34.49850, -18.60535,  24.06234,  52.53443, -10.25639,  22.07582,  54.31504,  -3.44656,  20.54246,  44.22080,   0.14289,  22.86540,  34.54380,   2.12723,  22.86540,  34.54380,   2.12723,  24.26410,  29.63716,   3.87666
   0.13333,  22.10600,  34.57030,  -9.26450,  22.83009,  34.44371, -12.49919,  19.62923,  18.13880, -12.08437,  14.44089,   2.86654, -11.79481,  20.62271,   0.84112, -10.74536,  21.38191,  34.69689,  -6.02981,  28.98355,  19.99072,  -4.54269,  29.74126,   3.87836,  -4.29345,  36.02563,   3.25758,  -2.41199,  22.11363,  34.60892,  -9.26430,  23.27774,  43.74049,  -9.72101,  24.36344,  52.47853, -10.21838,  26.38814,  59.01863, -10.23782,  24.36344,  52.47853, -10.21838,  24.85060,  53.41441, -17.45561,  25.42193,  42.91813, -20.03066,  33.06091,  36.41509, -18.50278,  33.06091,  36.41509, -18.50278,  36.55581,  34.60286, -18.46404,  24.36344,  52.47853, -10.21838,  22.33821,  54.25196,  -3.41808,  20.72155,  44.15988,   0.14077,  22.88560,  34.45629,   2.17433,  22.88560,  34.45629,   2.17433,  24.19632,  29.53456,   3.94927
   0.14166,  22.41330,  34.51620,  -9.23780,  23.12439,  34.39039, -12.47540,  19.77521,  18.11502, -12.07131,  14.44815,   2.89052, -11.78587,  20.62290,   0.83756, -10.74843,  21.70221,  34.64201,  -6.00020,  29.32625,  19.94189,  -4.56897,  30.60814,   3.86324,  -4.28964,  36.93329,   3.39468,  -2.50318,  22.42090,  34.55483,  -9.23763,  23.57144,  43.68762,  -9.70410,  24.66025,  52.42660, -10.17767,  26.69963,  58.96216, -10.17118,  24.66025,  52.42660, -10.17767,  25.16403,  53.37678, -17.41189,  25.82779,  42.88687, -19.99072,  33.52853,  36.47372, -18.39441,  33.52853,  36.47372, -18.39441,  37.04162,  34.69800, -18.32395,  24.66025,  52.42660, -10.17767,  22.61715,  54.18135,  -3.37787,  20.89317,  44.09352,   0.14246,  22.91575,  34.36899,   2.22107,  22.91575,  34.36899,   2.22107,  24.13238,  29.43280,   4.02267
   0.14999,  22.71140,  34.45510,  -9.22000,  23.41887,  34.33253, -12.45852,  19.92112,  18.08829, -12.06064,  14.45618,   2.91272, -11.77649,  20.62438,   0.83444, -10.75051,  22.00393,  34.57767,  -5.98148,  29.66192,  19.89082,  -4.59596,  31.46209,   3.86231,  -4.29465,  37.81749,   3.54348,  -2.58414,  22.71907,  34.49372,  -9.21979,  23.88373,  43.62520,  -9.67671,  24.97103,  52.36513, -10.13605,  26.99546,  58.90531, -10.11708,  24.97103,  52.36513, -10.13605,  25.49472,  53.33919, -17.36569,  26.22929,  42.85467, -19.94725,  33.99075,  36.53071, -18.29040,  33.99075,  36.53071, -18.29040,  37.52193,  34.79257, -18.19238,  24.97103,  52.36513, -10.13605,  22.88803,  54.11292,  -3.34658,  21.08716,  44.02791,   0.14318,  22.95314,  34.28350,   2.27456,  22.95314,  34.28350,   2.27456,  24.06436,  29.33399,   4.10742
   0.15833,  23.03160,  34.39670,  -9.18820,  23.72671,  34.27556, -12.42945,  20.07867,  18.06411, -12.04409,  14.46501,   2.94277, -11.76779,  20.62527,   0.83471, -10.75504,  22.33649,  34.51784,  -5.94695,  29.99510,  19.82588,  -4.62025,  32.29775,   3.86218,  -4.30040,  38.67782,   3.70314,  -2.66092,  23.03918,  34.43533,  -9.18802,  24.18105,  43.56888,  -9.66101,  25.27575,  52.30918, -10.09488,  27.31544,  58.84446, -10.04601,  25.27575,  52.30918, -10.09488,  25.81643,  53.29772, -17.32129,  26.63493,  42.82048, -19.90714,  34.44934,  36.57888, -18.18795,  34.44934,  36.57888, -18.18795,  37.99805,  34.87869, -18.06163,  25.27575,  52.30918, -10.09488,  23.18265,  54.03382,  -3.30259,  21.27671,  43.95351,   0.14472,  22.98606,  34.18914,   2.31570,  22.98606,  34.18914,   2.31570,  24.00475,  29.22864,   4.17248
   0.16666,  23.33960,  34.33320,  -9.16640,  24.03123,  34.21545, -12.40852,  20.23229,  18.03849, -12.03172,  14.47604,   2.97078, -11.75941,  20.62692,   0.83099, -10.75616,  22.64797,  34.45095,  -5.92428,  30.32550,  19.76456,  -4.64629,  33.10894,   3.87807,  -4.30525,  39.50810,   3.88257,  -2.73384,  23.34725,  34.37182,  -9.16617,  24.50340,  43.50405,  -9.62981,  25.59504,  52.24545, -10.04896,  27.61796,  58.78583,  -9.98658,  25.59504,  52.24545, -10.04896,  26.15616,  53.25782, -17.27052,  27.03633,  42.78679, -19.86125,  34.90305,  36.62612, -18.08955,  34.90305,  36.62612, -18.08955,  38.46518,  34.95630, -17.93821,  25.59504,  52.24545, -10.04896,  23.46318,  53.96017,  -3.26623,  21.48657,  43.88283,   0.14980,  23.02859,  34.10014,   2.36322,  23.02859,  34.10014,   2.36322,  23.95461,  29.13797,   4.26355
   0.17499,  23.67340,  34.27260,  -9.12830,  24.35355,  34.15602, -12.37289,  20.40329,  18.01495, -12.01324,  14.48832,   3.00870, -11.74878,  20.62735,   0.82813, -10.76091,  22.99325,  34.38918,  -5.88371,  30.64568,  19.68406,  -4.67224,  33.90037,   3.88779,  -4.31272,  40.30845,   4.06564,  -2.78844,  23.68092,  34.31124,  -9.12811,  24.80759,  43.44594,  -9.61512,  25.90876,  52.18761, -10.00258,  27.93662,  58.72619,  -9.91648,  25.90876,  52.18761, -10.00258,  26.48655,  53.21441, -17.22078,  27.43690,  42.75020, -19.81428,  35.35280,  36.66838, -17.99000,  35.35280,  36.66838, -17.99000,  38.92790,  35.02851, -17.81845,  25.90876,  52.18761, -10.00258,  23.77012,  53.87986,  -3.21633,  21.69401,  43.80816,   0.15702,  23.08138,  34.01207,   2.41311,  23.08138,  34.01207,   2.41311,  23.89517,  29.03463,   4.32486
   0.18333,  23.99260,  34.20980,  -9.10240,  24.66736,  34.09750, -12.34826,  20.57112,  17.99269, -11.99627,  14.50246,   3.04783, -11.73758,  20.63117,   0.83048, -10.76769,  23.31784,  34.32210,  -5.85654,  30.96937,  19.61235,  -4.69663,  34.66336,   3.91347,  -4.31756,  41.07500,   4.25244,  -2.83617,  24.00019,  34.24843,  -9.10216,  25.13967,  43.38201,  -9.58022,  26.23387,  52.12518,  -9.95334,  28.25252,  58.66632,  -9.84771,  26.23387,  52.12518,  -9.95334,  26.83182,  53.17545, -17.16652,  27.84101,  42.71825, -19.76607,  35.79400,  36.69946, -17.89466,  35.79400,  36.69946, -17.89466,  39.38402,  35.09399, -17.70972,  26.23387,  52.12518,  -9.95334,  24.05685,  53.80155,  -3.17536,  21.92067,  43.73261,   0.16865,  23.13996,  33.92289,   2.46229,  23.13996,  33.92289,   2.46229,  23.85137,  28.93887,   4.39758
   0.19166,  24.33120,  34.15060,  -9.06700,  24.98853,  34.04481, -12.31666,  20.76354,  17.97306, -11.97544,  14.52021,   3.10021, -11.72357,  20.63272,   0.83128, -10.77083,  23.67387,  34.25639,  -5.81734,  31.28746,  19.52203,  -4.72199,  35.41020,   3.93049,  -4.33284,  41.81634,   4.44075,  -2.87697,  24.33870,  34.18925,  -9.06674,  25.45639,  43.32499,  -9.55478,  26.55475,  52.06860,  -9.90472,  28.58817,  58.60458,  -9.76771,  26.55475,  52.06860,  -9.90472,  27.17449,  53.13452, -17.11376,  28.24542,  42.68494, -19.71926,  36.23179,  36.72618, -17.79858,  36.23179,  36.72618, -17.79858,  39.83445,  35.15040, -17.60425,  26.55475,  52.06860,  -9.90472,  24.36302,  53.71647,  -3.12449,  22.14749,  43.65259,   0.18289,  23.20588,  33.83268,   2.51254,  23.20588,  33.83268,   2.51254,  23.81592,  28.84214,   4.46555
   0.19999,  24.68550,  34.08950,  -9.02690,  25.33171,  33.98590, -12.27886,  20.95354,  17.95482, -11.95662,  14.54278,   3.15320, -11.71441,  20.63412,   0.82597, -10.76668,  24.03929,  34.19310,  -5.77494,  31.60292,  19.42817,  -4.74709,  36.11853,   3.94628,  -4.34138,  42.51343,   4.62226,  -2.90374,  24.69286,  34.12818,  -9.02667,  25.78545,  43.26593,  -9.53356,  26.88536,  52.01054,  -9.85226,  28.91776,  58.54630,  -9.69154,  26.88536,  52.01054,  -9.85226,  27.51972,  53.09414, -17.05740,  28.64676,  42.65188, -19.66852,  36.66349,  36.74645, -17.70994,  36.66349,  36.74645, -17.70994,  40.27612,  35.19564, -17.50060,  26.88536,  52.01054,  -9.85226,  24.67686,  53.63311,  -3.07138,  22.38750,  43.57392,   0.19981,  23.28082,  33.74551,   2.56252,  23.28082,  33.74551,   2.56252,  23.78793,  28.74897,   4.52959
   0.20833,  25.03540,  34.03070,  -8.98620,  25.67005,  33.93001, -12.24053,  21.16373,  17.93411, -11.93717,  14.56681,   3.21432, -11.70707,  20.63498,   0.82357, -10.76887,  24.40075,  34.13139,  -5.73187,  31.91889,  19.33874,  -4.77118,  36.78868,   3.96490,  -4.35342,  43.16821,   4.79038,  -2.92558,  25.04269,  34.06939,  -8.98598,  26.12615,  43.20760,  -9.50398,  27.21938,  51.95397,  -9.79635,  29.24433,  58.49154,  -9.61654,  27.21938,  51.95397,  -9.79635,  27.86753,  53.05562, -16.99752,  29.04953,  42.62138, -19.61639,  37.08930,  36.75892, -17.62346,  37.08930,  36.75892, -17.62346,  40.71137,  35.23190, -17.40254,  27.21938,  51.95397,  -9.79635,  24.98954,  53.55499,  -3.01732,  22.64553,  43.49652,   0.21716,  23.36561,  33.66183,   2.61266,  23.36561,  33.66183,   2.61266,  23.76691,  28.66251,   4.59702
   0.21666,  25.39260,  33.97520,  -8.94650,  26.01390,  33.87935, -12.20355,  21.39073,  17.91646, -11.91972,  14.59563,   3.28690, -11.70314,  20.63571,   0.82328, -10.77227,  24.77130,  34.07105,  -5.68945,  32.24011,  19.24926,  -4.79550,  37.42245,   3.97813,  -4.37087,  43.78273,   4.94192,  -2.94382,  25.39982,  34.01390,  -8.94626,  26.46932,  43.15336,  -9.47134,  27.55884,  51.90095,  -9.74004,  29.57595,  58.44034,  -9.53931,  27.55884,  51.90095,  -9.74004,  28.21733,  53.02162, -16.93734,  29.45112,  42.59514, -19.56325,  37.50885,  36.76690, -17.54268,  37.50885,  36.76690, -17.54268,  41.13856,  35.26004, -17.30916,  27.55884,  51.90095,  -9.74004,  25.31068,  53.47771,  -2.96138,  22.90884,  43.42155,   0.23769,  23.46283,  33.58265,   2.65992,  23.46283,  33.58265,   2.65992,  23.75349,  28.58166,   4.65929
   0.22499,  25.75860,  33.92250,  -8.90470,  26.36604,  33.83106, -12.16449,  21.63456,  17.89957, -11.90211,  14.63065,   3.36862, -11.69978,  20.63747,   0.82337, -10.77329,  25.15116,  34.01394,  -5.64491,  32.56812,  19.16225,  -4.81799,  38.01063,   3.98189,  -4.39360,  44.35131,   5.06409,  -2.96422,  25.76575,  33.96122,  -8.90445,  26.81814,  43.10233,  -9.43525,  27.90246,  51.85128,  -9.67928,  29.91619,  58.39104,  -9.45762,  27.90246,  51.85128,  -9.67928,  28.56863,  52.99161, -16.87279,  29.85377,  42.57350, -19.50726,  37.92356,  36.76983, -17.46419,  37.92356,  36.76983, -17.46419,  41.55751,  35.27434, -17.22366,  27.90246,  51.85128,  -9.67928,  25.63718,  53.40410,  -2.90080,  23.18298,  43.34908,   0.26190,  23.56947,  33.50766,   2.70629,  23.56947,  33.50766,   2.70629,  23.75192,  28.50857,   4.72315
